player_uid,player_name,team_code,school_name,conference,season,bats,throws,class_year,production_rank,draft_value_score,reach_score,impact_score,contact_score,risk_score,plate_events,bbe_count,p90_ev_wood_adj,avg_ev_wood_adj,barrel_rate_proxy_wood_adj,contact_rate,whiff_rate,chase_rate,trend_delta,data_completeness_score,one_season_only_flag,missing_critical_count,export_ts
h_10060266,Brady Kaufman,PRI_TIG,Princeton,Ivy,2026,Right,Unknown,Unknown,215,72.29126646424496,69.8185289594978,65.37676251420291,99,26.017470327309475,31,7,104.21730000000001,87.09703999999999,0,92.3076923076923,7.6923076923076925,7.142857142857143,0,32.25806451612904,TRUE,21,2026-05-08 21:25:59 UTC
h_822518,Vahn Lackey,GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,216,72.25399787605969,77.61709602529278,77.64258224679054,66.27780677580897,25.410189476110222,38,8,98.87314,91.44520499999999,12.5,78.57142857142857,21.428571428571427,20,-0.3560899999999947,28.94736842105263,FALSE,27,2026-05-08 21:25:59 UTC
h_801466,Cooper Vest,BYU_COU,BYU,Big 12,2025,Left,Unknown,Unknown,217,72.20068850513111,72.1785525082115,67.3380239967829,89.2099720351389,18.15454629097946,71,18,104.41097,90.91013352941177,0,87.5,12.5,19.444444444444443,0,33.80281690140845,TRUE,47,2026-05-08 21:25:59 UTC
h_832157,Theo Bryant,TUL_GRE,Tulane,American,2025,Right,Unknown,Unknown,218,72.19567836978207,93.96843956119307,93.96843956119307,23.372894752665374,41.23874989279073,27,6,102.94531,93.091012,16.666666666666668,66.66666666666667,33.333333333333336,26.666666666666668,0,25.925925925925924,TRUE,20,2026-05-08 21:25:59 UTC
h_821299,Caden Ferraro,TEX_RAI,Texas,SEC,2026,Left,Unknown,Unknown,219,72.13422147607716,74.31080812617026,69.4486465009362,82.06582879651471,16.842610050621825,50,10,107.40976,91.25073,0,86.95652173913044,13.043478260869565,23.333333333333332,0,36,TRUE,32,2026-05-08 21:25:59 UTC
h_10148157,Alex Kean,MOR_EAG,Morehead State,OVC,2026,Left,Unknown,Unknown,220,72.04372105497877,75.41574340062233,60.515743400622334,98.10831057940942,15.951641403403244,26,5,101.75375,95.43524,0,100,0,13.333333333333334,9.503619999999998,34.61538461538461,FALSE,17,2026-05-08 21:25:59 UTC
h_702517,Mason White,ARI_WIL,Arizona,Big 12,2025,Left,Unknown,Unknown,221,71.99918986076516,97.65091020135048,97.57108682557617,7.175254792958819,29.92894800600258,61,12,105.66576,94.41253666666667,8.333333333333334,61.29032258064516,38.70967741935484,35.483870967741936,0,27.868852459016395,TRUE,44,2026-05-08 21:25:59 UTC
h_1000119570,Billy Ham,NEV_WOL,Nevada,Mountain West,2025,Right,Unknown,Unknown,222,71.95541061485994,74.5,69.6,88.1387089717295,35.04266628072436,50,11,108.41486,93.90959090909092,0,86.66666666666667,13.333333333333334,19.35483870967742,0,26,TRUE,37,2026-05-08 21:25:59 UTC
h_1000180019,Jayder Raifstanger,STJ_RED,St. John's,Big East,2025,Left,Unknown,Unknown,223,71.95355713297977,70.46212488908846,65.56212488908845,95.03717006314267,22.02329049622231,33,4,103.34599,91.898885,0,93.33333333333333,6.666666666666667,17.647058823529413,0,30.303030303030297,FALSE,23,2026-05-08 21:25:59 UTC
h_815379,Drew Dickerson,OKL_SOO,Oklahoma,SEC,2025,Right,Unknown,Unknown,224,71.9432709443885,98.17814573012944,98.34251658410355,11.471403942797187,46.40374765894931,26,2,107.13726,89.25857500000001,50,54.54545454545455,45.45454545454545,27.77777777777778,0,19.230769230769226,FALSE,21,2026-05-08 21:25:59 UTC
h_1000278692,Tripp Garrish,AIR_FOR,Air Force,Mountain West,2025,Left,Unknown,Unknown,225,71.90901697272,91.98205520903446,91.98205520903446,33.71587579922648,55.06493383862457,46,5,102.36128000000001,99.16901800000001,20,61.53846153846154,38.46153846153846,14.285714285714286,0,17.391304347826093,TRUE,38,2026-05-08 21:25:59 UTC
h_807084,Brayden Ricketts,IU,Indiana,Big Ten,2026,Left,Unknown,Unknown,226,71.89142555874867,71.59195302944664,67.01445483533377,91.76910718084542,24.56066911491238,33,6,105.257,87.92851666666667,0,85.71428571428571,14.285714285714286,14.285714285714286,0,33.33333333333334,TRUE,22,2026-05-08 21:25:59 UTC
h_804042,Ryan Tyranski,CIN_BEA,Cincinnati,Big 12,2026,Left,Unknown,Unknown,227,71.87844269014417,74.25993341980913,69.35993341980912,96.661216878467215,55.3181159432949,30,2,106.50549000000001,104.334535,0,90,10,13.333333333333334,0,16.666666666666657,TRUE,25,2026-05-08 21:25:59 UTC
h_815522,Derrick Pitts,CIN_BEA,Cincinnati,Big 12,2026,Right,Unknown,Unknown,228,71.87354493752092,76.14734492022876,63.10620808520698,96.35916544694798,28.061866968767674,50,8,104.05519,85.24821999999999,0,88.23529411764706,11.764705882352942,7.407407407407407,3.6361499999999864,28,FALSE,36,2026-05-08 21:25:59 UTC
h_10275429,Max Farrell,SAN_AZT,San Diego,WCC,2026,Right,Unknown,Unknown,229,71.85611850003068,72.29049862847663,67.60897557806383,89.50961409748946,23.983974704927633,50,9,105.46805,88.58161777777778,0,85,15,15.384615384615385,0,34,TRUE,33,2026-05-08 21:25:59 UTC
h_827685,Rintaro Sasaki,STA_CAR,Stanford,ACC,2026,Left,Unknown,Unknown,230,71.85413650393791,81.1022810840863,66.72595055990918,85.78114726288574,32.296958627596936,34,8,105.86756,86.85064875,0,84.61538461538461,15.384615384615385,18.181818181818183,4.92286,26.470588235294116,FALSE,25,2026-05-08 21:25:59 UTC
h_703447,Jacob Jarrell,CLE_TIG,Clemson,ACC,2025,Right,Unknown,Unknown,231,71.79070117482378,92.97623710333335,93.7557488503127,15.963098267767496,23.220070931077814,58,11,104.78945,85.72336,9.090909090909092,67.85714285714286,32.142857142857146,35.714285714285715,0,27.58620689655173,FALSE,42,2026-05-08 21:25:59 UTC
h_828747,Cole Fellows,COL_LION,Columbia,Ivy,2026,Left,Unknown,Unknown,232,71.68344883578591,80.65514969311732,67.2340965060347,77.84738917843228,15.592341351188434,34,8,106.37981,86.921335,0,87.5,12.5,26.31578947368421,3.6103800000000064,35.294117647058826,FALSE,22,2026-05-08 21:25:59 UTC
h_830559,Tye Wood,MEX_LOB,New Mexico,Mountain West,2025,Right,Unknown,Unknown,233,71.56936290354066,76.95147902166907,77.62780664096178,64.65533629032484,26.46244244938699,35,4,99.43903,86.2758325,25,76.47058823529412,23.529411764705884,15,0,28.57142857142857,FALSE,25,2026-05-08 21:25:59 UTC
h_822815,Ryan Gerety,NOR_HUS,Northern Colorado,Big Sky,2026,Left,Unknown,Unknown,234,71.50394790585027,82.85025751178065,68.22836472974845,83.20433628325219,41.23882907782178,35,5,106.48285,88.20724000000001,0,91.66666666666667,8.333333333333334,25,30.348429999999993,22.857142857142847,FALSE,27,2026-05-08 21:25:59 UTC
h_1000262919,Hayden Friese,WCC,West Chester,PSAC,2025,Left,Unknown,Unknown,235,71.48763541129662,72.68375586553212,67.78375586553211,93.91465455989739,40.53845127826803,42,7,104.64107,93.43831285714285,0,93.75,6.25,18.51851851851852,0,26.19047619047619,TRUE,31,2026-05-08 21:25:59 UTC
h_823300,Tripp Garrish,AIR_FOR,Air Force,Mountain West,2026,Left,Unknown,Unknown,236,71.30472401400536,84.3901116636702,69.51208933093616,67.92592592809933,15.303300494051154,36,9,108.39082,91.50044444444444,0,77.77777777777777,22.22222222222222,16.666666666666668,18.761179999999996,36.111111111111114,FALSE,23,2026-05-08 21:25:59 UTC
h_1000148955,Henry Ferguson,ETS_BUC,East Tennessee State,SoCon,2026,Right,Unknown,Unknown,237,71.28743800766534,76.8587649964895,63.43538037630135,93.49614429901723,30.189795043620173,44,10,106.48409000000001,83.5172788888889,0,86.66666666666667,13.333333333333334,13.043478260869565,16.01207000000001,25,FALSE,33,2026-05-08 21:25:59 UTC
h_10056943,Jacob Dilley,UNC_SPA,UNC Asheville,Big South,2026,Right,Unknown,Unknown,238,71.17308985304015,88.8133311521292,89.01170600754494,24.055555555703332,15.499848276904505,45,7,101.72125,88.72320857142857,14.285714285714286,72,28,40.74074074074074,-0.2356500000000068,35.55555555555556,FALSE,29,2026-05-08 21:25:59 UTC
h_10066090,Jake Radosevich,LIN_UNI,Lindenwood,OVC,2026,Right,Unknown,Unknown,239,71.00707116128429,73.97700051990654,69.11526562728095,86.94231204979866,37.803897947824936,41,7,106.39713,91.24401142857143,0,85.71428571428571,14.285714285714286,19.23076923076923,0,24.390243902439025,FALSE,31,2026-05-08 21:25:59 UTC
h_835059,Michael DiMartini,DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,240,70.99806870306674,99,99,7.556136049586071,51.40965309329789,33,5,110.77777,98.865688,20,56.25,43.75,31.57894736842105,0,21.212121212121218,TRUE,26,2026-05-08 21:25:59 UTC
h_10003531,Charlie Longmeier,EVA_ACE,Evansville,MVC,2026,Left,Unknown,Unknown,241,70.98709732868979,81.28130315635438,81.50171243528315,56.016460623403226,40.88199833891201,39,6,99.88723,88.56948600000001,16.666666666666668,75,25,19.047619047619047,0.42538999999999305,23.076923076923066,FALSE,30,2026-05-08 21:25:59 UTC
h_10100750,Nicholas Partida,TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,242,70.86999658734652,74.14235542008329,69.24235542008329,90.43279353127996,48.94968360535934,44,8,106.36641,95.76363125,0,84.61538461538461,15.384615384615385,4.166666666666667,0,22.727272727272734,TRUE,34,2026-05-08 21:25:59 UTC
h_1000228139,Aaron Perez,DIX_STE,Utah Tech,WAC,2025,Right,Unknown,Unknown,243,70.8242040106609,94.84711199630752,94.86890439022206,16.187813283340038,43.68979504362017,44,7,103.34279000000001,91.50336142857142,14.285714285714286,63.63636363636363,36.36363636363637,28,0,25,TRUE,33,2026-05-08 21:25:59 UTC
h_1000180424,Gavin Collins,PEN_QUA,Penn,Ivy,2025,Left,Unknown,Unknown,244,70.79838344970747,69.26053083523838,64.91617459987201,98.57657178129553,36.18979504362017,52,6,104.17978000000001,86.73025333333334,0,100,0,11.764705882352942,0,25,FALSE,39,2026-05-08 21:25:59 UTC
h_837085,Cooper Nicholson,NOR_TAR,North Carolina,ACC,2026,Right,Unknown,Unknown,245,70.74479430744047,68.49174988658586,64.71414743414317,98.6441094546445,33.96244244938699,42,8,106.32073,84.59620875,0,93.33333333333333,6.666666666666667,11.538461538461538,0,28.57142857142857,TRUE,30,2026-05-08 21:25:59 UTC
h_832160,Jason Wachs,TUL_GRE,Tulane,American,2026,Left,Unknown,Unknown,246,70.70956611516871,98.28579538617419,88.3525003209775,25.903323567452535,45.13963783726717,44,7,101.37258,90.79624857142858,14.285714285714286,68.42105263157895,31.57894736842105,26.923076923076923,4.39658,20.454545454545453,FALSE,35,2026-05-08 21:25:59 UTC
h_835276,Justin Osterhouse,ALA_CRI,Alabama,SEC,2026,Left,Unknown,Unknown,247,70.60259281978446,74.21662366336713,69.31662366336712,82.2046393162144,31.610347567944814,34,6,106.45426,95.072955,0,85.71428571428571,14.285714285714286,22.22222222222222,0,29.411764705882348,TRUE,24,2026-05-08 21:25:59 UTC
h_703806,Tristan Moore,NEW_PRI,New Mexico State,CUSA,2025,Left,Unknown,Unknown,248,70.57633264227778,73.75563640804282,68.85563640804283,79.62712221777434,21.971752181979294,26,4,105.90897,94.48184250000001,0,81.81818181818181,18.181818181818183,17.647058823529413,0,38.46153846153846,TRUE,16,2026-05-08 21:25:59 UTC
h_807275,Dalton Wentz,WAK_DEA,Wake Forest,ACC,2025,Right,Unknown,Unknown,249,70.53971346916907,91.19197082388982,91.84556609730718,16.444989080622697,22.923095556126505,65,13,103.66492000000001,85.94526083333334,7.6923076923076925,67.74193548387096,32.25806451612903,34.375,0,27.692307692307693,FALSE,47,2026-05-08 21:25:59 UTC
h_823760,Taeg Gollert,MIS_BEA,Ole Miss,SEC,2025,Right,Unknown,Unknown,250,70.3712123201065,74.07754731246459,69.21134123963431,82.2,33.03845127826803,42,6,106.48962,91.31440666666667,0,81.25,18.75,4.3478260869565215,0,26.19047619047619,FALSE,31,2026-05-08 21:25:59 UTC
h_823050,Mulivai Levu,UCLA,UCLA,Big Ten,2026,Left,Unknown,Unknown,251,70.27078780400662,84.5,69.6,69.42215048612734,30.097498175252205,44,7,108.82646,92.92733285714287,0,82.3529411764706,17.647058823529413,25,6.96656999999999,27.272727272727266,FALSE,32,2026-05-08 21:25:59 UTC
h_701136,Kerrington Cross,CIN_BEA,Cincinnati,Big 12,2025,Right,Unknown,Unknown,252,70.2538646177283,68.00998762134512,63.313417690600744,96.09287725788627,24.285604473799214,87,16,102.81556,88.676086875,0,88.57142857142857,11.428571428571429,12,0,29.88505747126436,TRUE,61,2026-05-08 21:25:59 UTC
h_1000359694,Tanner Smith,MIA_HUR,Miami,ACC,2025,Right,Unknown,Unknown,253,70.22641623527763,81.8538355234069,83.17156708224775,39.50863456396995,16.999848276904505,45,10,101.32059000000001,83.96916333333334,10,75,25,29.166666666666668,0,35.55555555555556,TRUE,29,2026-05-08 21:25:59 UTC
h_1000275240,Emil Estrella,IND_SYC,Indiana State,MVC,2026,Right,Unknown,Unknown,254,70.21808300789527,66.33766547089215,61.77509510761791,98.57657178129553,18.980238589605978,25,6,102.52086,87.834795,0,100,0,11.764705882352942,0,32,FALSE,17,2026-05-08 21:25:59 UTC
h_1000463348,Jay Secretarski,PEN_QUA,Penn,Ivy,2026,Right,Unknown,Unknown,255,70.2099987363742,68.28088761968372,63.380887619683726,97.82400913540712,30.06669262240378,40,8,102.59615000000001,92.2400725,0,92.3076923076923,7.6923076923076925,14.285714285714286,0,30,TRUE,28,2026-05-08 21:25:59 UTC
h_823917,Alex Marot,CHA_BUC,Charleston,CAA,2026,Right,Unknown,Unknown,256,70.18700193273006,80.24759689518348,65.38432298863803,76.5560325044256,17.06066911491238,30,5,103.32965,91.26824200000001,0,83.33333333333333,16.666666666666668,22.22222222222222,13.595669999999998,33.33333333333334,FALSE,20,2026-05-08 21:25:59 UTC
h_695533,Ty Evans,FLA_GAT,Florida,SEC,2025,Right,Unknown,Unknown,257,70.18654360998757,72.6747280351133,68.13978242809064,80.78216989104058,22.47572085596224,27,5,106.95261,87.661358,0,92.85714285714286,7.142857142857143,26.666666666666668,0,37.03703703703704,TRUE,17,2026-05-08 21:25:59 UTC
h_700083,John Bay,AUS_GOV,Austin Peay,ASUN,2025,Right,Unknown,Unknown,258,70.18522520505782,74.5,69.6,77.44788895115506,26.017470327309475,31,6,110.22084000000001,95.06447833333334,0,84.61538461538461,15.384615384615385,23.529411764705884,0,32.25806451612904,TRUE,21,2026-05-08 21:25:59 UTC
h_804751,Logan Poteet,CHA_FOR,Charlotte,American,2025,Right,Unknown,Unknown,259,70.17678576208853,65.75969568686945,61.731719113038764,97.82400913540712,15.85,28,10,103.16496000000001,85.538963,0,100,0,14.285714285714286,0,42.85714285714286,TRUE,16,2026-05-08 21:25:59 UTC
h_827719,Jake Munroe,LOU_CAR,Louisville,ACC,2025,Right,Unknown,Unknown,260,70.1676031453113,70.62863873212584,65.72863873212584,87.43572391322424,22.128068820891457,74,10,103.43405,92.36576000000001,0,83.87096774193549,16.129032258064516,14.285714285714286,0,31.08108108108108,TRUE,51,2026-05-08 21:25:59 UTC
h_831502,Colin Larson,BOC_EAG,Boston College,ACC,2026,Left,Unknown,Unknown,261,70.15739472295886,75.53678705971078,62.42942964776862,92.94509804543829,31.77791377212715,45,6,109.46657,82.61846,0,85.71428571428571,14.285714285714286,9.523809523809524,4.132480000000001,26.66666666666667,FALSE,33,2026-05-08 21:25:59 UTC
h_1000266249,Anthony Hausner,CIT_BUL,The Citadel,SoCon,2025,Left,Unknown,Unknown,262,70.13854670680068,65.65406500311242,62.044363128980486,97.38670883934445,16.438283183037793,35,11,104.21511000000001,84.04718727272729,0,93.75,6.25,15,0,37.142857142857146,TRUE,22,2026-05-08 21:25:59 UTC
h_804501,Tyler Hare,WOF_TER,Wofford,SoCon,2025,Left,Unknown,Unknown,263,70.12839296027991,69.54129561946439,71.38129294717085,87.24274291117091,47.58263145964341,34,4,99.09104,82.4837775,25,83.33333333333333,16.666666666666668,10.526315789473685,0,23.529411764705884,TRUE,26,2026-05-08 21:25:59 UTC
h_703482,Brock Wills,UNC_SEA,UNC Wilmington,CAA,2025,Left,Unknown,Unknown,264,70.10891028543482,82.40572587558015,82.51177652776082,36.884920634540634,9.696396059757852,40,10,100.00804000000001,90.176781,10,76.19047619047619,23.80952380952381,38.095238095238095,0,35,FALSE,26,2026-05-08 21:25:59 UTC
h_1000084299,Ben Watson,VIR_TEC,Virginia Tech,ACC,2025,Left,Unknown,Unknown,265,70.01394901745098,70.8966896917804,66.39055312092374,96.80129168847013,51.05822888073524,56,7,104.85665,87.48048571428572,0,88.88888888888889,11.11111111111111,7.142857142857143,0,21.42857142857143,TRUE,44,2026-05-08 21:25:59 UTC
h_800728,Cameron Nickens,AUS_GOV,Austin Peay,ASUN,2025,Right,Unknown,Unknown,266,69.99658447120247,67.50236372427858,62.603743890591694,93.61648637934786,15.85,32,10,102.36928,91.824736,0,93.75,6.25,18.75,0,43.75,TRUE,18,2026-05-08 21:25:59 UTC
h_702309,Hunter Hines,MSU_BDG,Mississippi State,SEC,2025,Left,Unknown,Unknown,267,69.98374633707586,93.25172259951415,93.32170279051428,15.624114796741384,38.96064407245162,56,9,102.83746000000001,90.74468222222224,11.11111111111111,65.51724137931035,34.48275862068966,31.03448275862069,0,26.785714285714292,TRUE,41,2026-05-08 21:25:59 UTC
h_1000110631,Gregory Pace Jr.,MIC_WOL,Michigan,Big Ten,2026,Right,Unknown,Unknown,268,69.97415869027252,83.87476732585245,68.99867233199804,64.56747607087252,16.357383249077323,41,6,106.19127,91.4701,0,80,20,23.80952380952381,37.767070000000004,34.14634146341463,FALSE,27,2026-05-08 21:25:59 UTC
h_822340,Nate McHugh,CRE_BLU,Creighton,Big East,2026,Right,Unknown,Unknown,269,69.8841506043492,76.77761346180614,62.586726882428664,83.56084846394846,14.938283183037793,35,7,103.27251,86.15238142857142,0,86.66666666666667,13.333333333333334,22.22222222222222,7.7289499999999975,37.142857142857146,FALSE,22,2026-05-08 21:25:59 UTC
h_805890,Kaden Carpenter,UTA_WOL,Utah Valley,WAC,2026,Left,Unknown,Unknown,270,69.85914955446685,76.81051609769247,68.55816609769245,71.82456140568219,15.78702870223034,46,11,105.5571,93.78612454545456,0,78.94736842105263,21.05263157894737,16.666666666666668,1.3409400000000034,30.434782608695656,FALSE,32,2026-05-08 21:25:59 UTC
h_702610,Ike Irish,AUB_TIG,Auburn,SEC,2025,Left,Unknown,Unknown,271,69.85089369696477,73.20090254665152,68.3435462062619,76.49623639004503,17.451641403403244,52,11,105.50500000000001,91.17507454545456,0,86.95652173913044,13.043478260869565,26.666666666666668,0,34.61538461538461,TRUE,34,2026-05-08 21:25:59 UTC
h_824670,Brendan Roney,FLO_PAN,FIU,CUSA,2025,Right,Unknown,Unknown,272,69.84317794792811,66.29132491712429,66.88163611949153,86.74238228157007,18.56066911491238,42,12,97.17227,86.29915166666667,8.333333333333334,84.21052631578948,15.789473684210526,16.666666666666668,0,33.33333333333334,TRUE,28,2026-05-08 21:25:59 UTC
h_821501,Mac Moyer,NEB,Nebraska,Big Ten,2026,Left,Unknown,Unknown,273,69.81165984406987,67.28152242385742,62.413969549765895,93.91465455989739,16.943691767517834,56,13,102.35002,91.335611,0,96.42857142857143,3.5714285714285716,18.51851851851852,0,35.71428571428571,TRUE,36,2026-05-08 21:25:59 UTC
h_828263,Josh Proctor,ORE_BEA,Oregon State,Pac-12,2026,Right,Unknown,Unknown,274,69.78885255282191,74.5,69.6,75.68886024385021,25.58362508140653,40,7,107.04387,93.15863,0,83.33333333333333,16.666666666666668,22.727272727272727,0,32.5,TRUE,27,2026-05-08 21:25:59 UTC
h_831546,Kyeler Thompson,TEX_RAI,Texas,SEC,2026,Right,Unknown,Unknown,275,69.73878473085311,73.95745895508824,62.39253302165471,92.78799019961305,31.438440686495568,53,10,103.10669,86.26473800000001,0,87.5,12.5,16.666666666666668,2.9376800000000003,24.52830188679245,FALSE,40,2026-05-08 21:25:59 UTC
h_1000134744,Bryan Arendt,UNC_SEA,UNC Wilmington,CAA,2025,Right,Unknown,Unknown,276,69.70942457036851,97.7438576210567,97.7438576210567,7.341106212385405,54.33745198520371,32,5,105.3036,95.326018,20,46.666666666666664,53.333333333333336,30,0,18.75,TRUE,26,2026-05-08 21:25:59 UTC
h_1000254753,Daniel Patterson,PEP_WAV,Pepperdine,WCC,2026,Right,Unknown,Unknown,277,69.7037417159453,74.5,69.6,77.14164391274275,30.06669262240378,40,7,107.91701,97.65508,0,80,20,13.333333333333334,0,30,TRUE,28,2026-05-08 21:25:59 UTC
h_1000278154,Charlie Marion,UWM_PAN,Milwaukee,Horizon,2025,Left,Unknown,Unknown,278,69.69283144101543,72.21503359994028,67.44896998045989,77.64864054558652,14.97572085596224,27,5,104.87878,89.737742,0,100,0,28.571428571428573,0,37.03703703703704,FALSE,17,2026-05-08 21:25:59 UTC
h_10001619,"Revy """"Trey"""" Higgins",SAM_BUL,Sam Houston,CUSA,2025,Right,Unknown,Unknown,279,69.68723908064905,89.35298608523073,89.35298608523073,29.60549213849771,47.28873517898422,33,2,101.58829,101.58829,50,63.63636363636363,36.36363636363637,20,0,18.181818181818173,FALSE,27,2026-05-08 21:25:59 UTC
h_811577,Armando Briseno,LON_DIR,Longwood,Big South,2025,Right,Unknown,Unknown,280,69.6869177186613,74.5,69.6,77.44788895115506,31.00054519127459,27,6,113.58837,92.08690333333334,0,84.61538461538461,15.384615384615385,23.529411764705884,0,29.629629629629633,TRUE,19,2026-05-08 21:25:59 UTC
h_822751,Wesley Jordan,BAY_BEA,Baylor,Big 12,2025,Right,Unknown,Unknown,281,69.66212886646339,68.73331677815536,64.70662391643177,83.84195085483462,8.35,59,15,105.13326,85.53412933333333,0,84.375,15.625,19.23076923076923,0,42.3728813559322,FALSE,34,2026-05-08 21:25:59 UTC
h_801416,Ryan Miller,OSU_BUC,Ohio State,Big Ten,2025,Left,Unknown,Unknown,282,69.656115644195,74.5,69.6,75.2063782043804,25.704789069001045,37,7,106.79903,95.24927142857142,0,81.25,18.75,20,0,32.432432432432435,TRUE,25,2026-05-08 21:25:59 UTC
h_826608,Austin Killingsworth,GEO_PAN,Georgia State,Sun Belt,2026,Right,Unknown,Unknown,283,69.62209347115639,77.27065762008783,69.06328526502807,69.08143407686647,14.97572085596224,27,4,98.54288,82.6185025,25,84.61538461538461,15.384615384615385,28.571428571428573,8.928669999999997,37.03703703703704,FALSE,17,2026-05-08 21:25:59 UTC
h_10065786,Owen Nowak,MTSU_BLU,Middle Tennessee,CUSA,2026,Left,Unknown,Unknown,284,69.61435547262178,67.58348804021298,63.594009209274276,99,38.285211420686124,37,7,104.23126,85.3940042857143,0,100,0,10,0,27.02702702702703,TRUE,27,2026-05-08 21:25:59 UTC
h_800625,Steven Milam,LSU_TIG,LSU,SEC,2026,Right,Unknown,Unknown,285,69.51421006872714,75.0236081711638,60.54270984378635,99,42.63046895956985,50,5,102.25457,87.322032,0,100,0,7.407407407407407,5.115899999999996,22,FALSE,39,2026-05-08 21:25:59 UTC
h_824713,Andrew Williamson,UCF_KNI,UCF,Big 12,2026,Left,Unknown,Unknown,286,69.50953640312704,84.5,69.6,69.87291513511457,38.83692380651598,50,8,109.28394,93.00059375000001,0,78.94736842105263,21.05263157894737,18.181818181818183,5.144049999999993,24,FALSE,38,2026-05-08 21:25:59 UTC
h_1000243142,Matthew Russo,SOU_GOL,Southern Miss,Sun Belt,2025,Left,Unknown,Unknown,287,69.47064452458176,72.7429530974283,67.94272482936229,73.9246047368823,11.676073486770408,55,14,105.30118,90.2756376923077,0,92.3076923076923,7.6923076923076925,32.142857142857146,0,32.727272727272734,FALSE,37,2026-05-08 21:25:59 UTC
h_1000118430,Matthew Delgado,ALA_LIO,North Alabama,ASUN,2025,Right,Unknown,Unknown,288,69.45655714636545,71.4221227652144,66.5221227652144,90.26772966368753,42.269673434672214,27,6,103.85368,96.625506,0,100,0,21.05263157894737,0,22.222222222222214,FALSE,21,2026-05-08 21:25:59 UTC
h_807300,Chris Rembert,AUB_TIG,Auburn,SEC,2026,Right,Unknown,Unknown,289,69.41308503445984,73.80917548427692,68.90917548427691,74.76481368500859,21.85,32,8,105.9723,92.8721175,0,93.75,6.25,31.25,0,40.625,TRUE,19,2026-05-08 21:25:59 UTC
h_803081,Chase Nixon,MT,Middle Tennessee,CUSA,2025,Left,Unknown,Unknown,290,69.38511920277887,70.49646387829537,65.59646387829537,94.31199933284675,46.15228539154349,53,10,103.36415000000001,95.055376999999993,0,87.5,12.5,14.285714285714286,0,20.754716981132077,TRUE,42,2026-05-08 21:25:59 UTC
h_806513,Logan Sutter,PUR_BOI,Purdue,Big Ten,2025,Right,Unknown,Unknown,291,69.33233443314053,74.5,69.6,74.2143147123169,26.46244244938699,49,7,108.59234000000001,94.15754714285715,0,80.95238095238095,19.047619047619047,20,0,28.57142857142857,FALSE,35,2026-05-08 21:25:59 UTC
h_1000194450,James Murphy,HIG_PAN,High Point,Big South,2025,Right,Unknown,Unknown,292,69.32108595617377,71.844344841206,66.94434484120599,92.835237595854,53.209820736942255,45,8,104.07697,94.9804742857143,0,85.71428571428571,14.285714285714286,10.714285714285714,0,20,TRUE,36,2026-05-08 21:25:59 UTC
h_1000166278,Ben Tryon,DAL_PAT,Dallas Baptist,CUSA,2026,Left,Unknown,Unknown,293,69.30432626759641,75.82506462313927,61.478218916817355,95.48799019743963,42.63046895956985,50,7,102.68728,86.73962714285715,0,87.5,12.5,10.344827586206897,4.418369999999996,22,FALSE,39,2026-05-08 21:25:59 UTC
h_814385,Jack Natili,CIN_BEA,Cincinnati,Big 12,2026,Right,Unknown,Unknown,294,69.24598777535594,73.4682217692565,68.72180788836287,80.29686034294855,35.561866968767674,50,9,106.47736,89.42837222222222,0,85.71428571428571,14.285714285714286,23.333333333333332,0,28,TRUE,36,2026-05-08 21:25:59 UTC
h_809569,Maika Niu,ARK_RAZ,Arkansas,SEC,2026,Right,Unknown,Unknown,295,69.2372612888501,96.23664673927411,95.48888261712986,3.5318002344696144,34.49291763150749,39,8,106.09668,86.06861125,12.5,55.55555555555556,44.44444444444444,37.5,0.5916500000000013,25.641025641025635,FALSE,29,2026-05-08 21:25:59 UTC
h_804406,Owen McElfatrick,NOR_CAT,North Carolina,ACC,2026,Right,Unknown,Unknown,296,69.2226305494119,68.97440235822872,64.23920606950851,90.43279353127996,27.48771457719512,39,8,103.04233,89.25176,0,84.61538461538461,15.384615384615385,9.523809523809524,0.39634000000000924,28.205128205128204,FALSE,28,2026-05-08 21:25:59 UTC
h_833429,Junhyuk Kwon,NEV_WOL,Nevada,Mountain West,2026,Right,Unknown,Unknown,297,69.20664265127755,72.95118917322029,68.0511891732203,74.52456140350877,16.878895795148598,39,11,104.95741,92.095658,0,78.94736842105263,21.05263157894737,10,0,35.8974358974359,TRUE,25,2026-05-08 21:25:59 UTC
h_804664,Griffen Sotomayor,FRE_BUL,Fresno State,Mountain West,2026,Right,Unknown,Unknown,298,69.16168123182743,66.42428711942657,61.661327941109775,96.30000000217342,23.50054519127459,27,4,102.25174,89.688865,0,100,0,16.666666666666668,-0.0679099999999977,29.629629629629633,FALSE,19,2026-05-08 21:25:59 UTC
h_702582,Dallas Macias,ORE_BEA,Oregon State,Pac-12,2025,Left,Unknown,Unknown,299,69.1534521263387,88.42609968615832,88.42609968615832,23.735727523389656,31.00054519127459,27,2,101.31577,96.03593000000001,50,71.42857142857143,28.571428571428573,35.714285714285715,0,29.629629629629633,TRUE,19,2026-05-08 21:25:59 UTC
