player_uid,player_name,team_code,school_name,conference,season,throws,class_year,production_rank,draft_value_score,reach_score,stuff_score,command_score,risk_score,pitch_count,avg_fb_velo,max_fb_velo,avg_ivb,avg_hb,extension,avg_spin,csw_pct,whiff_pct,zone_pct,arsenal_count,trend_delta,data_completeness_score,one_season_only_flag,missing_critical_count,export_ts
p_820840,Dax Whitney,ORE_BEA,Oregon State,Pac-12,2025,Right,Unknown,143,56.60347397286358,72.2652407654298,58.66416791142173,41.62370499501526,42.65,81,94.08393641509434,98.09597,10.18874283950617,-1.8606867901234565,6.378674691358026,2405.9678156172836,25.925925925925927,20.689655172413794,38.27160493827161,4,0,25.925925925925924,FALSE,60,2026-05-08 21:25:59 UTC
p_804679,Kole Klecker,ARI_SUN,Arizona State,Big 12,2026,Right,Unknown,144,56.58587070233897,70.769134884568615,49.63640827485455,80.08979570208457,50.15,56,91.81300875,93.41702,1.9035542857142853,-3.750521428571429,6.098080892857143,2347.513179803572,32.142857142857146,29.62962962962963,48.214285714285715,5,0,32.14285714285714,TRUE,38,2026-05-08 21:25:59 UTC
p_803289,Collin McKinney,ARI_WIL,Arizona,Big 12,2025,Right,Unknown,145,56.55837563857778,80.60758439131901,48.463226721999085,55.86071827077723,42.65,77,92.78904743589742,95.1205,6.63163935064935,0.6438768831168834,6.142404155844156,2262.098684012987,38.96103896103896,48.484848484848484,45.45454545454545,5,0,19.480519480519476,FALSE,62,2026-05-08 21:25:59 UTC
p_834616,Amp Phillips,SOU_GAM,South Carolina Upstate,Big South,2026,Right,Unknown,146,56.539495057065636,76.8017330275559,47.59546311047052,72.50771294790545,50.15,52,93.03601952380953,94.52942,6.400860961538462,-2.0871142307692305,5.997710961538463,2225.0491226346157,36.53846153846154,32,57.69230769230769,5,0,25,TRUE,39,2026-05-08 21:25:59 UTC
p_805758,Brian Walters,MIA_HUR,Miami,ACC,2025,Right,Unknown,147,56.52342304073041,73.33336790999259,45.33478805044365,88.02900164674118,50.15,62,94.34695190476191,97.73116,4.125225806451613,9.608402903225805,6.016035967741935,2076.1081878387095,33.87096774193548,26.470588235294116,62.903225806451616,4,0,35.483870967741936,TRUE,40,2026-05-08 21:25:59 UTC
p_804985,Jack Anker,FRE_BUL,Fresno State,Mountain West,2025,Right,Unknown,148,56.494016065709324,66.0203711085545,49.88256532631728,89.73735676371076,50.15,85,91.3987824074074,93.6251,11.630805411764708,6.431589411764705,6.09705188235294,2205.206672447059,29.41176470588235,23.91304347826087,54.11764705882353,5,0,37.64705882352941,TRUE,53,2026-05-08 21:25:59 UTC
p_804877,Parker Dillhoff,UNL_REB,UNLV,Mountain West,2026,Left,Unknown,149,56.48414056726642,74.76468538658716,54.71494366662947,48.16019232430786,42.65,60,92.92766133333332,94.57139,6.232122833333335,-5.150190666666666,5.817729833333334,2368.852556983333,30,21.05263157894737,43.333333333333336,6,1.6754738333333279,23.33333333333333,FALSE,46,2026-05-08 21:25:59 UTC
p_814113,Dominic Voegele,KAN_JAY,Kansas,Big 12,2025,Right,Unknown,150,56.449829798942396,66.4203855252059,53.60002127093918,76.1178948643383,50.15,91,93.77249184210527,96.62359,6.878948241758241,4.551261428571429,5.103326263736263,2302.510419010989,35.16483516483517,21.62162162162162,50.54945054945055,5,0,27.472527472527474,TRUE,66,2026-05-08 21:25:59 UTC
p_831177,Walker McDuffie,NOR_TAR,North Carolina,ACC,2025,Right,Unknown,151,56.447140881653844,71.39830491965729,54.11334524858184,57.77374356988582,42.65,60,92.74492125,95.12911,5.465531666666667,0.8576359999999997,5.185690500000001,2503.0927037833335,33.333333333333336,56.52173913043478,26.666666666666668,5,0,11.666666666666671,FALSE,53,2026-05-08 21:25:59 UTC
p_1000303766,Jared Schaeffer,DAL_PAT,Dallas Baptist,CUSA,2026,Right,Unknown,152,56.35279015688888,73.67943798721727,50.50777004321948,63.84067893168732,42.65,52,91.55074166666665,93.23212,5.848499615384616,7.794922499999999,5.295096862745098,2310.561720480769,28.846153846153847,37.03703703703704,42.30769230769231,7,1.7416208095237948,26.923076923076934,FALSE,38,2026-05-08 21:25:59 UTC
p_831277,Sean Jenkins,ECU_PIR,East Carolina,American,2025,Right,Unknown,153,56.28031991984784,66.45642700946242,49.11705501890084,84.84695304723718,42.65,65,92.64617178571429,96.56929,5.845106923076923,2.1204379999999996,5.469402153846154,2269.996836138462,27.692307692307693,17.24137931034483,60,6,0,30.769230769230774,FALSE,45,2026-05-08 21:25:59 UTC
p_801393,Luke Harrison,TEX_LON,Texas A&M-Corpus Christi,Southland,2025,Left,Unknown,154,56.27480296792728,68.62259212634036,43.3437914474163,99,42.65,82,90.95056411764708,93.15581,5.250423658536587,1.0909012195121954,5.927924146341463,2261.8964569878044,42.68292682926829,29.26829268292683,58.53658536585366,6,0,31.707317073170728,FALSE,56,2026-05-08 21:25:59 UTC
p_805261,Cade Obermueller,IOW_HAW,Iowa,Big Ten,2025,Left,Unknown,155,56.23409972237859,69.05771781917302,55.62805149323713,61.76581826032979,50.15,87,92.35080767441862,96.11454,8.05472540229885,2.713644137931035,6.317206896551724,2621.8735020689664,33.333333333333336,23.80952380952381,48.275862068965516,3,0,29.88505747126436,TRUE,61,2026-05-08 21:25:59 UTC
p_824720,Nathan Taylor,CIN_BEA,Cincinnati,Big 12,2025,Right,Unknown,156,56.189098083396196,76.24495629257288,45.56033130025506,73.2546515391211,42.65,64,92.26839290322582,95.84792,6.803725,2.0519703125,6.426424687499999,2211.503627734375,40.625,33.333333333333336,42.1875,4,0,26.5625,FALSE,47,2026-05-08 21:25:59 UTC
p_806251,Alex Valentin,TEX_BOB,Texas State,Sun Belt,2025,Left,Unknown,157,56.06614249459188,56.953453930664296,51.718489275372015,96.92125987448914,42.65,59,91.0009738235294,93.64869,8.735621355932203,-4.351863728813559,5.109602711864406,2404.183697423728,35.59322033898305,25,52.54237288135593,5,0,28.813559322033896,FALSE,42,2026-05-08 21:25:59 UTC
p_1000300443,Declan Dahl,LOU_BUL,Louisiana Tech,CUSA,2026,Right,Unknown,158,55.99396725240008,66.09402916812859,57.89791440550331,59.513998938689475,50.15,65,92.04272764705881,94.20127,8.630625076923076,10.934298615384616,6.0497215384615375,2358.440234507692,29.23076923076923,30.303030303030305,44.61538461538461,3,0,27.692307692307693,TRUE,47,2026-05-08 21:25:59 UTC
p_814834,Josh McDevitt,MIZ_TIG,Missouri,SEC,2026,Right,Unknown,159,55.9853054984941,74.8371089389742,51.00067885031426,62.046519631306694,50.15,68,92.43254403846156,95.32319,12.268321470588235,11.216700882352939,6.35235,2061.477947014706,39.705882352941174,40.74074074074074,47.05882352941177,3,0,22.058823529411768,TRUE,53,2026-05-08 21:25:59 UTC
p_814488,Eric Segura,ORE_BEA,Oregon State,Pac-12,2025,Right,Unknown,160,55.949092665103414,82.6979030471853,57.83880527221204,15.669493083216905,42.65,67,94.144055,95.99027,7.633776716417911,4.383438059701492,6.129657462686567,2434.2550137014923,22.388059701492537,33.333333333333336,35.82089552238806,5,0,22.388059701492537,FALSE,52,2026-05-08 21:25:59 UTC
p_702496,Dakota Stone,NOF_OSP,North Florida,ASUN,2026,Left,Unknown,161,55.86524234647188,63.50923891107433,53.62769465458678,78.92107600201652,50.15,52,91.51428727272727,94.83207,10.596567884615384,-5.576407692307693,6.031914230769231,2318.838411173077,26.923076923076923,26.923076923076923,53.84615384615385,3,0,34.61538461538461,TRUE,34,2026-05-08 21:25:59 UTC
p_702528,Aidan Weaver,DUK_BLU,Duke,ACC,2026,Right,Unknown,162,55.7881274129621,73.1482505393612,47.236727557494234,72.21917296959042,42.65,54,94.63400655172414,96.30463,12.865443703703702,3.9930924074074077,6.847975185185185,1960.455855240741,24.074074074074073,21.428571428571427,50,3,-0.18842344827585578,37.03703703703704,FALSE,34,2026-05-08 21:25:59 UTC
p_832367,Max Stammel,VIR_CAV,Virginia,ACC,2026,Left,Unknown,163,55.642990511284125,64.96486258399153,58.98342344450697,51.19051256422404,42.65,50,91.22456833333332,94.54457,11.842869400000001,-12.3836716,6.025625200000002,2288.39839396,32,30,42,4,-0.12976833333334525,22,FALSE,39,2026-05-08 21:25:59 UTC
p_824609,Ryne Rodriguez,HOU_COU,Houston,Big 12,2026,Left,Unknown,164,55.637316978897516,62.23895041484495,48.56547612135943,94.33863070903607,45.79848333333337,55,90.63566166666665,92.60146,3.536433090909091,-2.8981174545454556,6.350589090909091,2524.74923590909,34.54545454545455,33.333333333333336,54.54545454545455,4,-1.2593933333333496,21.818181818181813,FALSE,43,2026-05-08 21:25:59 UTC
p_703536,Lance Williams,ECU_PIR,East Carolina,American,2025,Right,Unknown,165,55.59190819051189,74.81494897036181,55.96681553625294,42.92178855172523,50.15,50,92.77357937499997,96.26861,9.1450602,7.6562812,6.0650612,2316.3046987,34,35.294117647058826,42,4,0,16,TRUE,42,2026-05-08 21:25:59 UTC
p_814742,Max Bayles,SAN_BRO,St. Bonaventure,Atlantic 10,2026,Right,Unknown,166,55.55981971243037,69.23020296484376,51.25717084031001,66.43775503053368,42.65,58,91.35663038461539,93.1916,8.021468793103448,0.160815172413793,6.0870208620689645,2493.7124509655173,46.55172413793103,46.42857142857143,39.6551724137931,4,1.6722740209790317,18.965517241379317,FALSE,47,2026-05-08 21:25:59 UTC
p_806156,Tate McKee,GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,167,55.535720156635705,79.26588733100004,52.90353537952144,42.372612673499766,50.15,71,92.89509344827584,95.25443,3.793299577464789,7.090285211267606,5.713414285714285,2305.7268548873244,39.436619718309856,40,39.436619718309856,6,0,12.676056338028175,TRUE,62,2026-05-08 21:25:59 UTC
p_806481,Jack Radel,NOT_IRI,Notre Dame,ACC,2025,Right,Unknown,168,55.51109185492956,78.7963759074539,43.619537139258,69.25061145127795,42.65,50,92.3307555,94.82931,7.490609599999999,2.0174440000000002,6.715972200000001,2158.33648858,22,21.875,60,6,0,46,FALSE,27,2026-05-08 21:25:59 UTC
p_803287,Leighton Finley,GEO_BUL,Georgia,SEC,2025,Right,Unknown,169,55.31571434943959,75.21603726265435,46.19929212509183,72.70303496643105,50.15,62,93.6971730769231,96.30031,7.971875483870969,4.3788029032258065,5.960780322580644,2134.0550689032257,38.70967741935484,37.142857142857146,50,4,0,33.87096774193549,TRUE,41,2026-05-08 21:25:59 UTC
p_825293,William Howell,MT,Middle Tennessee,CUSA,2026,Right,Unknown,170,55.31544757574531,62.606094810182285,53.03587798919815,74.33583598388292,42.65,59,91.65845341463414,94.88248,13.084509491525424,4.084383220338983,6.179872711864406,2222.7265955084745,27.11864406779661,9.090909090909092,47.45762711864407,5,0.33615341463413984,28.813559322033896,FALSE,42,2026-05-08 21:25:59 UTC
p_1000091445,Pico Kohn,MSU_BDG,Mississippi State,SEC,2025,Left,Unknown,171,55.29878585164986,62.3718776636908,57.98969901266104,63.25852775351707,50.15,96,91.89365258620691,94.57271,10.379428541666664,-6.972684375,5.5972103125,2426.7502451875002,32.291666666666664,30.612244897959183,45.833333333333336,4,0,31.25,TRUE,66,2026-05-08 21:25:59 UTC
p_10143355,Drew Whalen,WES_HIL,West Virginia,Big 12,2025,Right,Unknown,172,55.28142051513346,82.99310075475078,46.46803152771977,53.43212991407199,50.15,74,91.55884966666669,94.561,6.023665405405406,5.044131216216217,6.287371351351351,2247.5336242027024,31.08108108108108,35.483870967741936,43.24324324324324,7,0,25.675675675675677,TRUE,55,2026-05-08 21:25:59 UTC
p_803285,Tyler Bremner,SAN_GAU,Santa Clara,WCC,2025,Right,Unknown,173,55.26833227261553,60.79741446922597,69.30778460831624,29.00229936152213,50.15,66,95.24386833333334,98.02785,13.827720757575758,12.531775000000001,5.737045909090909,2282.509331287879,22.727272727272727,16,37.878787878787875,3,0,27.272727272727266,TRUE,48,2026-05-08 21:25:59 UTC
p_10099161,Michael Harpster,ETS_BUC,East Tennessee State,SoCon,2025,Right,Unknown,174,55.24376101141882,62.66737425349875,50.10700361104904,83.47785478113158,42.65,63,90.7635812820513,93.95671,9.500547142857142,2.721053492063492,6.006140317460318,2369.2318233492056,30.158730158730158,23.076923076923077,53.96825396825397,5,0,25.396825396825392,FALSE,47,2026-05-08 21:25:59 UTC
p_828823,Zac Cowan,LSU_TIG,LSU,SEC,2025,Right,Unknown,175,55.24112730356531,57.51735533972395,52.166574346180965,88.61177174380965,42.65,54,90.52670959999999,92.6922,8.196566666666667,15.674759074074073,5.483025925925926,2221.724513629629,33.333333333333336,31.25,59.25925925925926,5,0,35.18518518518519,FALSE,35,2026-05-08 21:25:59 UTC
p_10301005,Peyton Fosher,NEV_WOL,Nevada,Mountain West,2025,Right,Unknown,176,55.08027988302244,67.25188426131801,50.46144587702521,75.50931635365687,50.15,79,91.69147447368421,94.71903,5.038873164556962,4.1206082278481,6.007961265822784,2355.24328743038,27.848101265822784,22.5,48.10126582278481,5,0,30.37974683544303,TRUE,55,2026-05-08 21:25:59 UTC
p_812727,Ross Norman,COA_CHA,Coastal Carolina,Sun Belt,2026,Right,Unknown,177,55.02848975778257,76.60978054412692,55.01529921368116,33.14944640331713,42.65,52,93.24673695652174,95.41952,9.878614038461539,1.5202382692307692,6.20821826923077,2326.1195060769232,19.23076923076923,16,44.23076923076923,6,1.1797220784729774,26.923076923076934,FALSE,38,2026-05-08 21:25:59 UTC
p_804863,Wyatt Danilowicz,LOU_CAR,Louisville,ACC,2026,Left,Unknown,178,55.02668007735243,58.52103164505727,48.56098808789993,96.85883305088282,42.65,59,90.65388,93.1028,7.625508644067797,-1.9365552542372875,5.8427201694915265,2415.459363322034,33.898305084745765,28.571428571428573,52.54237288135593,4,1.0747444999999942,32.203389830508485,FALSE,40,2026-05-08 21:25:59 UTC
p_810830,Jake Knapp,NOR_TAR,North Carolina,ACC,2025,Right,Unknown,179,55.00625541692773,60.168771945323684,67.47551030333676,34.829533895973725,50.15,104,93.20053929577466,95.87697,14.788728269230772,7.846017980769231,5.641588942307692,2346.4642095192303,21.153846153846153,21.153846153846153,44.23076923076923,3,0,33.65384615384616,TRUE,69,2026-05-08 21:25:59 UTC
p_815786,Casan Evans,LSU_TIG,LSU,SEC,2025,Right,Unknown,180,55.001434979422775,72.73280252432068,56.14108409449573,38.2627469910845,42.65,50,95.50184074074075,98.242679999999993,11.26254,6.705811400000001,5.709441399999999,2217.3819143799997,28,30.434782608695652,42,4,0,26,FALSE,37,2026-05-08 21:25:59 UTC
p_806481,Jack Radel,NOT_IRI,Notre Dame,ACC,2026,Right,Unknown,181,54.90999224684314,85.24750972476238,53.48155776998146,17.31723305457053,42.65,63,94.0740225,96.34809,11.449751587301584,4.126681904761904,7.075205483870967,2201.1806334603175,17.46031746031746,21.875,41.26984126984127,5,1.743267000000003,36.50793650793651,FALSE,40,2026-05-08 21:25:59 UTC
p_1000459279,Dawson Montesa,WES_MOU,Western Michigan,MAC,2026,Right,Unknown,182,54.89662636316376,80.24078546017383,53.917851186467814,32.45617239246013,50.15,61,94.83871842105265,96.23441,8.513296229508196,2.036245081967213,5.580943606557376,2295.863379147541,19.672131147540984,32,36.0655737704918,6,0,24.59016393442623,TRUE,46,2026-05-08 21:25:59 UTC
p_805798,James Hays,STE_HAT,Stetson,ASUN,2026,Right,Unknown,183,54.85890136015158,67.49353580237667,43.860383430231614,91.75035167045048,44.56580636363639,50,91.344957,93.59993,7.3183034,2.1558842,5.7134208,2221.78190298,36,44.827586206896555,54,5,-0.7663225454545568,24,FALSE,38,2026-05-08 21:25:59 UTC
p_1000127066,Braylon Owens,UTS_ROA,UTSA,American,2025,Right,Unknown,184,54.8376775595086,70.11202252476062,60.27575621583704,34.50394378615908,50.15,101,91.82142291666668,94.59225,13.72038168316832,5.6836772277227725,6.646812376237625,2326.922698742574,23.762376237623762,19.047619047619047,42.57425742574257,5,0,29.702970297029708,TRUE,71,2026-05-08 21:25:59 UTC
p_807020,Tate Carey,MIC_WOL,Michigan,Big Ten,2025,Right,Unknown,185,54.76933575432506,69.3805114488945,46.69518111776916,76.02377458884942,42.65,50,91.15545052631579,93.76309,11.579221000000002,7.015291800000001,6.5553398,2148.48769414,30,33.333333333333336,46,4,0,30,FALSE,35,2026-05-08 21:25:59 UTC
p_1000250725,Joshua Volmerding,CAL_MUS,Cal Poly,Big West,2025,Left,Unknown,186,54.73303821982811,67.12469096142945,47.25340739985441,79.18461788933735,42.65,91,90.33480865384617,94.21214,11.734232307692304,-5.049767362637362,5.977613626373626,2242.832117461538,28.571428571428573,26.08695652173913,47.252747252747255,6,0,28.57142857142857,FALSE,65,2026-05-08 21:25:59 UTC
p_1000115932,Benjamin Blair,LIB_FLA,Liberty,CUSA,2025,Right,Unknown,187,54.62891661549156,68.91457791797447,59.278244083501136,34.23128201633289,42.65,73,92.38584686274511,96.09819,8.581392876712327,12.314688356164384,6.320825616438356,2322.64790130137,24.65753424657534,12.121212121212121,45.205479452054796,5,0,32.87671232876713,FALSE,49,2026-05-08 21:25:59 UTC
p_1000238818,Caden Hunter,SOU_TRO,South Carolina Upstate,Big South,2025,Left,Unknown,188,54.50511188434913,69.4751569150853,51.42034787106644,63.29088685690706,50.15,105,91.4525316883117,95.64457,15.181003142857142,-9.730034571428572,6.278953904761905,2002.9871527809528,30.476190476190474,27.5,45.714285714285715,4,0,23.80952380952381,TRUE,80,2026-05-08 21:25:59 UTC
p_1000138541,Dominic Fritton,NOR_WOL,NC State,ACC,2025,Left,Unknown,189,54.50410156752004,77.01855078687873,52.326871061029685,42.661155077317616,50.15,104,93.33719079365079,95.25242,8.453595961538461,-5.980189423076922,6.043582692307693,2247.392759538462,25.96153846153846,27.5,44.23076923076923,5,0,25.961538461538453,TRUE,77,2026-05-08 21:25:59 UTC
p_812431,Rory Fox,NOT_IRI,Notre Dame,ACC,2025,Right,Unknown,190,54.21340160854908,62.86911140981141,51.45737465006315,76.63683526722338,50.15,72,91.5496772972973,94.1038,9.047201944444444,5.508336944444445,5.722545416666666,2311.4683126388886,29.166666666666668,23.529411764705884,45.833333333333336,5,0,26.388888888888886,TRUE,53,2026-05-08 21:25:59 UTC
p_814320,Weston Moss,TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,191,54.13175104157088,75.24768004960147,53.07057379762795,36.83184083597597,42.65,56,92.396875,95.10608,10.228294285714286,8.116444107142856,6.4316344642857155,2233.0146671250004,21.428571428571427,23.076923076923077,39.285714285714285,5,0.12196863636361854,30.35714285714286,FALSE,39,2026-05-08 21:25:59 UTC
p_809254,Anthony Eyanson,LSU_TIG,LSU,SEC,2025,Right,Unknown,192,54.1094150848154,78.11620219030573,40.56901574081823,76.66157631866189,50.15,96,93.21463022727272,96.9611,6.935433333333335,-0.9745251041666666,6.219870520833333,2073.471721916667,32.291666666666664,35,45.833333333333336,4,0,20.833333333333343,TRUE,76,2026-05-08 21:25:59 UTC
p_1000369101,Ben Davis,MSU_BDG,Mississippi State,SEC,2025,Right,Unknown,193,54.09538178824821,76.47173143145781,52.763255856925085,34.75765239183624,42.65,67,93.68019547619048,97.18712,5.873690000000001,9.971879253731343,5.499329552238807,2225.144335970149,31.34328358208955,34.48275862068966,38.80597014925373,5,0,20.895522388059703,FALSE,53,2026-05-08 21:25:59 UTC
p_831024,Carson Lane,UNL_REB,UNLV,Mountain West,2025,Right,Unknown,194,54.02135261405905,68.85593617825333,48.764991951895134,65.36185983815213,42.65,70,91.53079520000001,94.67034,14.596419999999998,3.383159000000001,6.459888000000002,2070.6165180857142,21.428571428571427,13.333333333333334,48.57142857142857,6,0,32.85714285714286,FALSE,47,2026-05-08 21:25:59 UTC
p_1000390608,Grayden Harris,SOU_GOL,Southern Miss,Sun Belt,2026,Left,Unknown,195,53.94416996603505,67.75827548397005,47.68347995545804,71.01355712611007,42.65,53,92.0232863414634,94.00584,7.840453584905663,-13.794718113207548,6.394315660377359,2060.6945671509434,26.41509433962264,15.384615384615385,50.943396226415096,5,0.8981897376898189,35.84905660377359,FALSE,34,2026-05-08 21:25:59 UTC
p_814835,Jaden Alba,ARI_SUN,Arizona State,Big 12,2025,Right,Unknown,196,53.92202676435321,80.13431622485277,53.48303130003063,22.65666957092954,42.65,55,94.10234866666666,95.87306,6.359593272727274,2.052796727272727,6.179752909090911,2336.717348290909,25.454545454545453,26.923076923076923,41.81818181818182,5,0,21.818181818181813,FALSE,43,2026-05-08 21:25:59 UTC
p_813289,Andrew Steinhaus,RAD_HIG,Radford,Big South,2025,Right,Unknown,197,53.89794554950537,60.226880625593495,55.637193218889756,61.766271474018495,42.65,68,91.4381966,94.32758,9.7823775,8.450698382352941,5.750346323529413,2375.2793784852943,33.8235294117647,20,44.11764705882353,5,0,23.529411764705884,FALSE,52,2026-05-08 21:25:59 UTC
p_806236,Landon Stump,UCLA,UCLA,Big Ten,2025,Right,Unknown,198,53.864855786510724,78.58483738000477,50.88010984203143,34.567385216622256,42.65,84,91.27437086956523,94.77173,11.261085952380952,7.702178095238096,6.314109404761906,2229.840033166667,23.80952380952381,30,32.142857142857146,6,0,23.80952380952381,FALSE,64,2026-05-08 21:25:59 UTC
p_826053,Carson Bailey,BAY_BEA,Baylor,Big 12,2025,Left,Unknown,199,53.81085713619904,72.42224713825375,47.62124634631249,64.4496497643599,50.15,71,93.91435500000001,97.96902,4.55138042253521,-8.41889084507042,5.671262816901407,2150.699792492958,30.985915492957748,34.375,40.84507042253521,4,0,21.126760563380287,TRUE,56,2026-05-08 21:25:59 UTC
p_1000261693,Carson Laws,TEX_BOB,Texas State,Sun Belt,2025,Right,Unknown,200,53.67476125277513,62.5846725312119,59.42223413117079,47.1600586751038,50.15,50,94.44580766666668,96.98859,12.223763199999999,3.3455075999999995,5.865106399999999,2311.0542864999998,16,17.857142857142858,44,3,0,43.99999999999999,TRUE,28,2026-05-08 21:25:59 UTC
p_1000402583,Cameron Appenzeller,TEN_VOL,Tennessee,SEC,2026,Left,Unknown,201,53.6361083488001,65.02753304433486,44.35982668234081,91.41038961408333,50.15,50,90.85024233333334,94.44219,8.036120199999997,-7.514105799999999,6.316113799999999,2202.5711216600002,30,20,54,5,0,30,TRUE,35,2026-05-08 21:25:59 UTC
p_10068252,Tyner Horn,NEB,Nebraska,Big Ten,2025,Right,Unknown,202,53.55725238441323,72.27798704405704,50.71739829103812,52.77505182316139,50.15,86,92.3846,94.60847,7.542482441860467,0.18610674418604634,5.6430456976744185,2330.167213488372,30.232558139534884,39.285714285714285,29.069767441860463,5,0,11.627906976744185,TRUE,76,2026-05-08 21:25:59 UTC
p_822361,Jake Michalak,OSU_BUC,Ohio State,Big Ten,2025,Right,Unknown,203,53.527780444330126,66.7813962312374,51.90159831679836,56.45661736665241,42.65,79,92.14776613636363,95.53176,3.7465224050632915,8.431055949367089,5.72936746835443,2307.526239708861,32.91139240506329,31.57894736842105,34.177215189873415,4,0,15.189873417721529,FALSE,67,2026-05-08 21:25:59 UTC
p_1000191326,Andrew Evans,SIU_SAL,Southern Illinois,MVC,2026,Right,Unknown,204,53.496881191814815,60.23391068848788,45.6457598217821,97.38088359968673,50.15,63,90.66597066666665,92.85538,9.124596984126988,2.7816703174603177,5.45745126984127,2271.2900233492064,46.03174603174603,48.648648648648646,50.79365079365079,5,0,26.984126984126988,TRUE,46,2026-05-08 21:25:59 UTC
p_703610,Justin Lamkin,TEX_AGG,Texas A&M,SEC,2025,Left,Unknown,205,53.45576111704534,59.288113347683094,52.73354772289056,75.68765055940652,50.15,79,91.67388780487806,93.96407,11.293919240506334,-9.320300379746836,5.734930632911393,2224.5680260253166,31.645569620253166,28.205128205128204,44.30379746835443,3,0,30.37974683544303,TRUE,55,2026-05-08 21:25:59 UTC
p_800624,Ben Jacobs,ARI_SUN,Arizona State,Big 12,2025,Left,Unknown,206,53.38841011066682,71.34446620254903,43.014903942147015,79.50263312467436,50.15,91,92.32691025,94.31716,9.657706263736266,-3.7541398901098897,5.587433956043957,2085.954857230769,36.26373626373626,43.90243902439025,43.956043956043956,5,0,21.97802197802197,TRUE,71,2026-05-08 21:25:59 UTC
p_1000366466,Jack Ohman,YAL_BUL,Yale,Ivy,2025,Right,Unknown,207,53.36233550048623,65.98631530477535,57.33335875864744,44.102971763274276,50.15,69,92.07710711111112,95.52956,12.18999304347826,8.012023333333333,5.776311884057971,2287.5964809855072,26.08695652173913,29.166666666666668,37.68115942028985,4,0,18.840579710144922,TRUE,56,2026-05-08 21:25:59 UTC
p_805783,Mason Nichols,OLE_REB,Ole Miss,SEC,2025,Right,Unknown,208,53.2897546958586,68.79605860299948,50.863839430175155,58.62809646480803,50.15,82,93.04800727272728,95.79739,12.177447926829267,5.361773658536586,6.21591256097561,2137.3542332439024,24.390243902439025,11.11111111111111,45.1219512195122,5,0,26.829268292682926,TRUE,60,2026-05-08 21:25:59 UTC
p_814149,Zack Konstantinovsky,RUT_SCA,Rutgers,Big Ten,2026,Right,Unknown,209,53.25850554323907,63.10022416165463,43.045248394330855,97.77201926329681,50.15,51,90.43256708333332,92.29238,7.331450980392157,11.679233921568628,5.935023725490195,2141.7564641764707,35.294117647058826,28,52.94117647058823,6,0,31.372549019607845,TRUE,35,2026-05-08 21:25:59 UTC
p_815160,Jackson Sanders,AUB_TIG,Auburn,SEC,2026,Left,Unknown,210,53.17728373417741,61.547306203117664,50.14985862976907,77.17198165467792,50.15,60,90.94841235294116,93.18095,3.028400833333334,3.4747778333333335,5.290995,2590.3226769666667,36.666666666666664,42.857142857142854,43.333333333333336,5,0,15,TRUE,51,2026-05-08 21:25:59 UTC
p_1000127618,Grant Manning,VIR_TEC,Virginia Tech,ACC,2025,Right,Unknown,211,53.14089161912993,69.42681915891151,38.013009827021804,99,50.15,63,91.18684176470587,93.74969,8.299999677419354,3.6721724193548386,5.884517903225806,2077.570983403226,44.44444444444444,40.625,57.142857142857146,5,0,25.396825396825392,TRUE,47,2026-05-08 21:25:59 UTC
p_823789,Tyler Fay,ALA_CRI,Alabama,SEC,2025,Right,Unknown,212,53.032715360562705,71.97423867568345,52.92023380322156,37.644099483084794,42.65,59,92.03504933333333,95.97642,6.1201261016949156,7.967710338983053,6.080364406779661,2337.413841271186,25.423728813559322,23.076923076923077,35.59322033898305,5,0,30.508474576271183,FALSE,41,2026-05-08 21:25:59 UTC
p_1000187374,Myles Upchurch,ALA_CRI,Alabama,SEC,2026,Right,Unknown,213,53.00745327499834,63.61090313490581,48.10086220809255,78.05470715823354,50.15,54,92.34302571428573,93.89808,9.02566537037037,5.9296809259259255,5.871902592592592,2187.8158402777776,35.18518518518518,20,53.7037037037037,5,0,31.48148148148148,TRUE,37,2026-05-08 21:25:59 UTC
p_702505,J.D. Thompson,VAN_COM,Vanderbilt,SEC,2025,Left,Unknown,214,52.99206046011444,66.84053258283298,44.73727941374758,81.62822899499407,50.15,89,92.21257943396226,94.52858,10.77060797752809,-5.616109662921348,5.811095795454546,2078.3300085617975,35.95505617977528,33.333333333333336,52.80898876404494,4,0,34.8314606741573,TRUE,58,2026-05-08 21:25:59 UTC
p_10064920,Garrett Lambert,MER_BEA,Mercer,SoCon,2026,Right,Unknown,215,52.82662314030762,63.41268179852281,52.63790277419053,62.18822082486248,50.15,62,92.32763166666666,95.51233,12.699602580645161,-1.9592301612903227,6.18946129032258,2214.861711483871,27.419354838709676,18.51851851851852,48.38709677419355,4,0,25.80645161290323,TRUE,46,2026-05-08 21:25:59 UTC
p_703495,Griffin Stieg,VIR_TEC,Virginia Tech,ACC,2026,Right,Unknown,216,52.785943677421315,59.318759514527294,52.89974550739926,70.59670062424753,50.15,62,92.30840424242425,95.56695,7.305677419354839,8.794483225806452,5.580190483870967,2285.846767693549,22.580645161290324,12.903225806451612,54.83870967741935,5,0,35.483870967741936,TRUE,40,2026-05-08 21:25:59 UTC
