player_uid,player_name,role,season,metric_key,metric_label,metric_value
p_811107,"Exum, Jacob",pitchers,2026,csw_pct,CSW%,28.571428571428573
p_811107,"Exum, Jacob",pitchers,2026,zone_pct,Zone%,42.857142857142854
p_811689,"Mastroianni, Marcello",pitchers,2026,avg_fb_velo,Avg FB Velo,86.11784222222222
p_811689,"Mastroianni, Marcello",pitchers,2026,csw_pct,CSW%,27.272727272727273
p_811689,"Mastroianni, Marcello",pitchers,2026,zone_pct,Zone%,48.484848484848484
p_811748,"Crowl, Preston",pitchers,2025,avg_fb_velo,Avg FB Velo,92.435956
p_811748,"Crowl, Preston",pitchers,2025,csw_pct,CSW%,28.37837837837838
p_811748,"Crowl, Preston",pitchers,2025,zone_pct,Zone%,45.945945945945944
p_811748,"Crowl, Preston",pitchers,2026,avg_fb_velo,Avg FB Velo,93.32882252631579
p_811748,"Crowl, Preston",pitchers,2026,csw_pct,CSW%,31.363636363636363
p_811748,"Crowl, Preston",pitchers,2026,zone_pct,Zone%,43.18181818181818
p_811748,"Crowl, Preston",pitchers,NA,avg_fb_velo,Avg FB Velo,NA
p_811748,"Crowl, Preston",pitchers,NA,csw_pct,CSW%,0
p_811748,"Crowl, Preston",pitchers,NA,zone_pct,Zone%,0
p_811962,"Mazza, Joe",pitchers,2026,avg_fb_velo,Avg FB Velo,91.22660615384615
p_811962,"Mazza, Joe",pitchers,2026,csw_pct,CSW%,44.11764705882353
p_811962,"Mazza, Joe",pitchers,2026,zone_pct,Zone%,52.94117647058823
p_813069,"Lofgren, Brixton",pitchers,2026,avg_fb_velo,Avg FB Velo,88.47969666666667
p_813069,"Lofgren, Brixton",pitchers,2026,csw_pct,CSW%,16.666666666666668
p_813069,"Lofgren, Brixton",pitchers,2026,zone_pct,Zone%,61.111111111111114
p_814530,"Renfrow, Brett",pitchers,2026,avg_fb_velo,Avg FB Velo,95.3497021875
p_814530,"Renfrow, Brett",pitchers,2026,csw_pct,CSW%,42.58064516129032
p_814530,"Renfrow, Brett",pitchers,2026,zone_pct,Zone%,52.903225806451616
p_815353,"Booth, Braden",pitchers,2026,avg_fb_velo,Avg FB Velo,91.33538
p_815353,"Booth, Braden",pitchers,2026,csw_pct,CSW%,12.5
p_815353,"Booth, Braden",pitchers,2026,zone_pct,Zone%,62.5
p_815480,"Krenzel, Brayden",pitchers,2026,avg_fb_velo,Avg FB Velo,95.00526277777777
p_815480,"Krenzel, Brayden",pitchers,2026,csw_pct,CSW%,38.46153846153846
p_815480,"Krenzel, Brayden",pitchers,2026,zone_pct,Zone%,48.717948717948715
p_815561,"Valincius, Tomas",pitchers,2026,avg_fb_velo,Avg FB Velo,95.3459676923077
p_815561,"Valincius, Tomas",pitchers,2026,csw_pct,CSW%,28.395061728395063
p_815561,"Valincius, Tomas",pitchers,2026,zone_pct,Zone%,56.79012345679013
p_815627,"Bauer, Jack",pitchers,2026,avg_fb_velo,Avg FB Velo,98.48416222222222
p_815627,"Bauer, Jack",pitchers,2026,csw_pct,CSW%,20
p_815627,"Bauer, Jack",pitchers,2026,zone_pct,Zone%,50
p_815866,"Peralta, Erick",pitchers,2026,avg_fb_velo,Avg FB Velo,92.70085416666666
p_815866,"Peralta, Erick",pitchers,2026,csw_pct,CSW%,38.888888888888886
p_815866,"Peralta, Erick",pitchers,2026,zone_pct,Zone%,38.888888888888886
p_816342,"Gomez, Cohen",pitchers,2026,avg_fb_velo,Avg FB Velo,92.86875727272727
p_816342,"Gomez, Cohen",pitchers,2026,csw_pct,CSW%,31.57894736842105
p_816342,"Gomez, Cohen",pitchers,2026,zone_pct,Zone%,26.31578947368421
p_821310,"Sweeney, Brendan",pitchers,2026,avg_fb_velo,Avg FB Velo,94.25227846153845
p_821310,"Sweeney, Brendan",pitchers,2026,csw_pct,CSW%,38.888888888888886
p_821310,"Sweeney, Brendan",pitchers,2026,zone_pct,Zone%,44.44444444444444
p_823306,"Weber, Ben",pitchers,2025,avg_fb_velo,Avg FB Velo,89.689663125
p_823306,"Weber, Ben",pitchers,2025,csw_pct,CSW%,26.923076923076923
p_823306,"Weber, Ben",pitchers,2025,zone_pct,Zone%,53.84615384615385
p_823306,"Weber, Ben",pitchers,2026,avg_fb_velo,Avg FB Velo,87.77473719298246
p_823306,"Weber, Ben",pitchers,2026,csw_pct,CSW%,26.666666666666668
p_823306,"Weber, Ben",pitchers,2026,zone_pct,Zone%,42.5
p_823333,"Moore, Trevor",pitchers,2026,avg_fb_velo,Avg FB Velo,93.9463325
p_823333,"Moore, Trevor",pitchers,2026,csw_pct,CSW%,50
p_823333,"Moore, Trevor",pitchers,2026,zone_pct,Zone%,28.571428571428573
p_824483,"Hatcher, Mason",pitchers,2026,avg_fb_velo,Avg FB Velo,90.41441235294117
p_824483,"Hatcher, Mason",pitchers,2026,csw_pct,CSW%,38.095238095238095
p_824483,"Hatcher, Mason",pitchers,2026,zone_pct,Zone%,47.61904761904762
p_825281,"Costello, Corey",pitchers,2026,avg_fb_velo,Avg FB Velo,88.5363925
p_825281,"Costello, Corey",pitchers,2026,csw_pct,CSW%,18.75
p_825281,"Costello, Corey",pitchers,2026,zone_pct,Zone%,50
p_825342,"Swift, Chase",pitchers,2025,avg_fb_velo,Avg FB Velo,87.63815444444444
p_825342,"Swift, Chase",pitchers,2025,csw_pct,CSW%,18.181818181818183
p_825342,"Swift, Chase",pitchers,2025,zone_pct,Zone%,45.45454545454545
p_825342,"Swift, Chase",pitchers,2026,avg_fb_velo,Avg FB Velo,87.85818942857142
p_825342,"Swift, Chase",pitchers,2026,csw_pct,CSW%,40.19607843137255
p_825342,"Swift, Chase",pitchers,2026,zone_pct,Zone%,40.19607843137255
p_825342,"Swift, Chase",pitchers,NA,avg_fb_velo,Avg FB Velo,NA
p_825342,"Swift, Chase",pitchers,NA,csw_pct,CSW%,0
p_825342,"Swift, Chase",pitchers,NA,zone_pct,Zone%,0
p_828410,"Howard, Hunter",pitchers,2026,avg_fb_velo,Avg FB Velo,91.4522
p_828410,"Howard, Hunter",pitchers,2026,csw_pct,CSW%,22.727272727272727
p_828410,"Howard, Hunter",pitchers,2026,zone_pct,Zone%,40.90909090909091
p_828453,"Clover, Caleb",pitchers,2026,avg_fb_velo,Avg FB Velo,93.50530833333333
p_828453,"Clover, Caleb",pitchers,2026,csw_pct,CSW%,12.5
p_828453,"Clover, Caleb",pitchers,2026,zone_pct,Zone%,25
p_831311,"Newman, Dawson",pitchers,2026,avg_fb_velo,Avg FB Velo,90.261102
p_831311,"Newman, Dawson",pitchers,2026,csw_pct,CSW%,20.689655172413794
p_831311,"Newman, Dawson",pitchers,2026,zone_pct,Zone%,48.275862068965516
p_831358,"Brosnan, Reid",pitchers,2026,avg_fb_velo,Avg FB Velo,92.77799166666667
p_831358,"Brosnan, Reid",pitchers,2026,csw_pct,CSW%,53.333333333333336
p_831358,"Brosnan, Reid",pitchers,2026,zone_pct,Zone%,40
p_831508,"Baker, Eli",pitchers,2026,avg_fb_velo,Avg FB Velo,89.231983
p_831508,"Baker, Eli",pitchers,2026,csw_pct,CSW%,25
p_831508,"Baker, Eli",pitchers,2026,zone_pct,Zone%,43.75
p_831541,"Gleason, Jack",pitchers,2026,avg_fb_velo,Avg FB Velo,92.45948
p_831541,"Gleason, Jack",pitchers,2026,csw_pct,CSW%,66.66666666666667
p_831541,"Gleason, Jack",pitchers,2026,zone_pct,Zone%,33.333333333333336
p_832360,"Zatkowski, Henry",pitchers,2026,avg_fb_velo,Avg FB Velo,86.7648317948718
p_832360,"Zatkowski, Henry",pitchers,2026,csw_pct,CSW%,35.22727272727273
p_832360,"Zatkowski, Henry",pitchers,2026,zone_pct,Zone%,65.9090909090909
p_832377,"Craytor, Luke",pitchers,2025,avg_fb_velo,Avg FB Velo,94.99952285714286
p_832377,"Craytor, Luke",pitchers,2025,csw_pct,CSW%,20.833333333333332
p_832377,"Craytor, Luke",pitchers,2025,zone_pct,Zone%,33.333333333333336
p_832377,"Craytor, Luke",pitchers,2026,avg_fb_velo,Avg FB Velo,96.07862866666666
p_832377,"Craytor, Luke",pitchers,2026,csw_pct,CSW%,36.36363636363637
p_832377,"Craytor, Luke",pitchers,2026,zone_pct,Zone%,47.72727272727273
p_832383,"Yagesh, Brendan",pitchers,2025,avg_fb_velo,Avg FB Velo,91.39997
p_832383,"Yagesh, Brendan",pitchers,2025,csw_pct,CSW%,41.1764705882353
p_832383,"Yagesh, Brendan",pitchers,2025,zone_pct,Zone%,41.1764705882353
p_832383,"Yagesh, Brendan",pitchers,2026,avg_fb_velo,Avg FB Velo,90.46937275449102
p_832383,"Yagesh, Brendan",pitchers,2026,csw_pct,CSW%,28.491620111731844
p_832383,"Yagesh, Brendan",pitchers,2026,zone_pct,Zone%,50
p_832383,"Yagesh, Brendan",pitchers,NA,avg_fb_velo,Avg FB Velo,NA
p_832383,"Yagesh, Brendan",pitchers,NA,csw_pct,CSW%,0
p_832383,"Yagesh, Brendan",pitchers,NA,zone_pct,Zone%,0
p_832384,"Berzonski, Josh",pitchers,2025,avg_fb_velo,Avg FB Velo,88.93394684210526
p_832384,"Berzonski, Josh",pitchers,2025,csw_pct,CSW%,35.13513513513514
p_832384,"Berzonski, Josh",pitchers,2025,zone_pct,Zone%,43.24324324324324
p_832384,"Berzonski, Josh",pitchers,2026,avg_fb_velo,Avg FB Velo,89.060791
p_832384,"Berzonski, Josh",pitchers,2026,csw_pct,CSW%,24
p_832384,"Berzonski, Josh",pitchers,2026,zone_pct,Zone%,44
p_832384,"Berzonski, Josh",pitchers,NA,avg_fb_velo,Avg FB Velo,NA
p_832384,"Berzonski, Josh",pitchers,NA,csw_pct,CSW%,0
p_832384,"Berzonski, Josh",pitchers,NA,zone_pct,Zone%,0
p_832385,"Eisenreich, Logan",pitchers,2025,avg_fb_velo,Avg FB Velo,95.50012851851852
p_832385,"Eisenreich, Logan",pitchers,2025,csw_pct,CSW%,17.142857142857142
p_832385,"Eisenreich, Logan",pitchers,2025,zone_pct,Zone%,28.571428571428573
p_832385,"Eisenreich, Logan",pitchers,2026,avg_fb_velo,Avg FB Velo,94.1680696875
p_832385,"Eisenreich, Logan",pitchers,2026,csw_pct,CSW%,28.571428571428573
p_832385,"Eisenreich, Logan",pitchers,2026,zone_pct,Zone%,44.642857142857146
p_832385,"Eisenreich, Logan",pitchers,NA,avg_fb_velo,Avg FB Velo,NA
p_832385,"Eisenreich, Logan",pitchers,NA,csw_pct,CSW%,0
p_832385,"Eisenreich, Logan",pitchers,NA,zone_pct,Zone%,0
p_832561,"Grim, Ethan",pitchers,2026,avg_fb_velo,Avg FB Velo,92.31248152941177
p_832561,"Grim, Ethan",pitchers,2026,csw_pct,CSW%,31.125827814569536
p_832561,"Grim, Ethan",pitchers,2026,zone_pct,Zone%,40.397350993377486
p_832561,"Grim, Ethan",pitchers,NA,avg_fb_velo,Avg FB Velo,NA
p_832561,"Grim, Ethan",pitchers,NA,csw_pct,CSW%,100
p_832561,"Grim, Ethan",pitchers,NA,zone_pct,Zone%,0
p_833405,"Robertson, Aiden",pitchers,2026,avg_fb_velo,Avg FB Velo,90.97722147727272
p_833405,"Robertson, Aiden",pitchers,2026,csw_pct,CSW%,27.388535031847134
p_833405,"Robertson, Aiden",pitchers,2026,zone_pct,Zone%,47.13375796178344
p_834654,"Marsh, Quinten",pitchers,2026,avg_fb_velo,Avg FB Velo,87.82892789473684
p_834654,"Marsh, Quinten",pitchers,2026,csw_pct,CSW%,26.666666666666668
p_834654,"Marsh, Quinten",pitchers,2026,zone_pct,Zone%,50
p_835480,"Stone, Tyler",pitchers,2026,avg_fb_velo,Avg FB Velo,91.43098928571429
p_835480,"Stone, Tyler",pitchers,2026,csw_pct,CSW%,15.384615384615385
p_835480,"Stone, Tyler",pitchers,2026,zone_pct,Zone%,19.23076923076923
p_838500,"Hubert, Cole",pitchers,2026,avg_fb_velo,Avg FB Velo,89.91256666666668
p_838500,"Hubert, Cole",pitchers,2026,csw_pct,CSW%,22.22222222222222
p_838500,"Hubert, Cole",pitchers,2026,zone_pct,Zone%,77.77777777777777
p_838745,"Wise, Jake",pitchers,2026,avg_fb_velo,Avg FB Velo,89.0460761111111
p_838745,"Wise, Jake",pitchers,2026,csw_pct,CSW%,32.35294117647059
p_838745,"Wise, Jake",pitchers,2026,zone_pct,Zone%,41.1764705882353
