player_uid,player_name,team_code,school_name,conference,season,bats,throws,class_year,production_rank,draft_value_score,reach_score,impact_score,contact_score,risk_score,plate_events,bbe_count,p90_ev_wood_adj,avg_ev_wood_adj,barrel_rate_proxy_wood_adj,contact_rate,whiff_rate,chase_rate,trend_delta,data_completeness_score,one_season_only_flag,missing_critical_count,export_ts
h_815155,"Clark, Levi",TEN_VOL,Tennessee,SEC,2026,Right,Unknown,Unknown,30,49.127094972067034,59.21787709497207,46.927374301675975,51.39664804469274,25.558659217877096,4,4,100.237027,86.2930425,0,75,25,14.285714285714286,0,42.85714285714286,TRUE,8,2026-04-20 14:17:54 EDT
h_811781,"Gates, Sam",VIR_TEC,Virginia Tech,ACC,2026,Left,Unknown,Unknown,31,48.060986964618245,70.62383612662941,34.82309124767225,52.700186219739294,37.011173184357546,47,25,100.247515,77.52157708333334,0,75,25,13.978494623655914,0.6451200000000057,18.713450292397653,FALSE,139,2026-04-20 14:17:54 EDT
h_828345,"Alvarez, Alonzo",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,32,48.05865921787709,38.17504655493482,57.72811918063314,59.21787709497207,14.804469273743017,3,1,99.41504,99.41504,0,100,0,NA,0,75,TRUE,1,2026-04-20 14:17:54 EDT
h_703494,"Didawick, Harrison",VIR_CAV,Virginia,ACC,2026,Left,Unknown,Unknown,33,47.91433891992551,64.9441340782123,41.154562383612664,49.906890130353815,32.960893854748605,5,4,100.242818,84.92723000000001,0,90,10,42.857142857142854,0,53.333333333333336,TRUE,7,2026-04-20 14:17:54 EDT
h_824567,"Lutterman, Hudson",VIR_TEC,Virginia Tech,ACC,2026,Right,Unknown,Unknown,34,47.5977653631285,70.11173184357543,31.843575418994416,53.07262569832403,32.402234636871505,43,32,97.33115000000001,82.0504235483871,0,87.23404255319149,12.76595744680851,35.869565217391305,3.672780000000003,37.57225433526011,FALSE,108,2026-04-20 14:17:54 EDT
h_804746,"Williams, Derek",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,35,47.58379888268157,44.32029795158287,58.28677839851024,54.74860335195532,28.212290502793298,3,2,99.769508,99.31186,0,75,25,0,0,25,TRUE,6,2026-04-20 14:17:54 EDT
h_838742,"Grube, Sam",VIR_TEC,Virginia Tech,ACC,2026,Left,Unknown,Unknown,36,47.58379888268156,71.04283054003724,32.774674115456236,51.39664804469274,34.35754189944134,57,38,98.44330400000001,81.83093621621622,0,78.16091954022988,21.839080459770116,25,0,29.081632653061234,FALSE,139,2026-04-20 14:17:54 EDT
h_1000182451,"Schmidly, Ike",JMU_DUK,James Madison,Sun Belt,2026,Right,Unknown,Unknown,37,46.92271880819367,65.27001862197393,41.340782122905026,45.99627560521415,34.357541899441344,5,5,104.58625,82.099372,0,88.88888888888889,11.11111111111111,50,0,58.33333333333333,TRUE,5,2026-04-20 14:17:54 EDT
h_828162,"Kellner, Boston",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,38,46.76443202979516,44.41340782122905,43.76163873370577,69.6461824953445,24.860335195530727,3,2,97.14611000000001,88.30199,0,100,0,11.11111111111111,0,22.222222222222214,TRUE,14,2026-04-20 14:17:54 EDT
h_813527,"Gary, Bennett",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,39,46.69227188081937,32.4953445065177,47.672253258845444,71.13594040968343,5.167597765363128,1,1,94.46835,94.46835,0,100,0,0,0,50,TRUE,1,2026-04-20 14:17:54 EDT
h_828130,"Dubovik, Dylan",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,40,46.671322160148975,54.46927374301676,52.886405959031656,47.11359404096834,36.03351955307262,4,3,98.247748,94.54839,0,77.77777777777777,22.22222222222222,33.333333333333336,0,35.71428571428571,TRUE,9,2026-04-20 14:17:54 EDT
h_10078856,"Barrow, Ben",JMU_DUK,James Madison,Sun Belt,2026,Right,Unknown,Unknown,41,46.273277467411546,32.262569832402235,46.74115456238362,71.13594040968343,5.167597765363128,1,1,94.27216,94.27216,0,100,0,0,0,50,TRUE,2,2026-04-20 14:17:54 EDT
h_806039,"Burress, Drew",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,42,45.31191806331471,47.90502793296089,57.16945996275606,42.83054003724394,30.446927374301676,3,3,103.03583,91.96505,0,75,25,25,0,41.666666666666664,TRUE,7,2026-04-20 14:17:54 EDT
h_831539,"Frei, Gehrig",MSU_BDG,Mississippi State,SEC,2026,Right,Unknown,Unknown,43,45.08845437616387,47.8584729981378,58.65921787709497,42.27188081936686,34.35754189944134,4,2,102.857617,94.054925,0,83.33333333333333,16.666666666666668,50,-5.188822999999999,62.5,TRUE,3,2026-04-20 14:17:54 EDT
h_10277040,"Seguin, Josiah",JMU_DUK,James Madison,Sun Belt,2026,Right,Unknown,Unknown,44,44.86266294227188,48.184357541899445,29.422718808193668,71.13594040968343,16.620111731843576,5,1,NA,NA,0,100,0,0,0,25,TRUE,6,2026-04-20 14:17:54 EDT
h_703551,"Gibson, Ethan",VIR_TEC,Virginia Tech,ACC,2026,Right,Unknown,Unknown,45,44.56005586592179,67.5977653631285,32.960893854748605,47.486033519553075,39.24581005586592,27,14,95.880177,84.58343785714285,0,68.57142857142857,31.428571428571427,17.5,-2.695042000000001,23.91304347826086,FALSE,70,2026-04-20 14:17:54 EDT
h_835059,"DiMartini, Michael",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,46,44.26443202979515,36.82495344506518,52.513966480446925,59.031657355679705,24.022346368715088,3,1,96.96419,96.96419,0,83.33333333333333,16.666666666666668,20,0,50,TRUE,5,2026-04-20 14:17:54 EDT
h_826306,"Marsh, Tatum",STA_CAR,Stanford,ACC,2026,Right,Unknown,Unknown,47,44.12476722532588,36.73184357541899,64.99068901303538,46.18249534450652,32.40223463687151,3,1,103.4522,103.4522,0,66.66666666666667,33.333333333333336,0,0,25,TRUE,6,2026-04-20 14:17:54 EDT
h_695674,"Hughes, Treyson",VIR_TEC,Virginia Tech,ACC,2026,Left,Unknown,Unknown,48,43.85474860335196,67.22532588454376,27.56052141527002,49.720670391061454,34.07821229050279,40,21,97.28114400000001,75.5978255,0,75,25,18.46153846153846,-1.453737999999987,25.342465753424662,FALSE,109,2026-04-20 14:17:54 EDT
h_1000119183,"Curless, Tristan",ETS_BUC,East Tennessee State,SoCon,2026,Left,Unknown,Unknown,49,43.58938547486035,52.09497206703911,45.2513966480447,45.2513966480447,29.329608938547484,4,3,97.398386,88.66528333333333,0,70,30,20,0,50,TRUE,7,2026-04-20 14:17:54 EDT
h_838762,"Raymond, Andrew",MSU_BDG,Mississippi State,SEC,2026,Left,Unknown,Unknown,50,42.4953445065177,41.62011173184358,33.333333333333336,71.13594040968343,24.022346368715084,4,1,90.28641,90.28641,0,100,0,0,0,12.5,TRUE,14,2026-04-20 14:17:54 EDT
h_827685,"Sasaki, Rintaro",STA_CAR,Stanford,ACC,2026,Left,Unknown,Unknown,51,42.43482309124768,57.72811918063315,57.91433891992551,24.953445065176908,47.76536312849162,5,3,104.598014,91.69133666666667,0,58.333333333333336,41.666666666666664,36.36363636363637,0,30,FALSE,14,2026-04-20 14:17:54 EDT
h_1000116120,"Guerrero, Jack",JMU_DUK,James Madison,Sun Belt,2026,Left,Unknown,Unknown,52,41.83426443202979,51.21042830540037,34.63687150837989,52.32774674115456,25.698324022346366,4,3,91.881102,89.85371,0,100,0,40,0,40,TRUE,6,2026-04-20 14:17:54 EDT
h_702973,"Johnson, Kyle",VIR_CAV,Virginia,ACC,2026,Right,Unknown,Unknown,53,41.75977653631285,52.83985102420857,56.61080074487895,34.0782122905028,51.39664804469274,5,2,100.008104,95.70964000000001,0,66.66666666666667,33.333333333333336,27.272727272727273,0,18.75,TRUE,13,2026-04-20 14:17:54 EDT
h_1000281926,"Little, Joey",ETS_BUC,East Tennessee State,SoCon,2026,Right,Unknown,Unknown,54,41.66433891992552,29.562383612662945,35.940409683426445,71.13594040968343,3.4916201117318435,1,1,90.93875,90.93875,0,100,0,0,0,66.66666666666667,TRUE,1,2026-04-20 14:17:54 EDT
h_815489,"Lougee, Jeff",DUK_BLU,Duke,ACC,2026,Left,Unknown,Unknown,55,41.496741154562386,30.027932960893853,37.80260707635009,71.13594040968343,10.195530726256983,1,1,91.89642,91.89642,0,100,0,0,0,33.33333333333334,TRUE,2,2026-04-20 14:17:54 EDT
h_1000480577,"Bartletti, Louis",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,56,40.87290502793296,51.117318435754186,42.45810055865922,44.1340782122905,36.45251396648045,4,3,96.659294,87.92614333333334,0,85.71428571428571,14.285714285714286,50,0,45.45454545454546,TRUE,6,2026-04-20 14:17:54 EDT
h_838743,"Petrich, Owen",VIR_TEC,Virginia Tech,ACC,2026,Right,Unknown,Unknown,57,40.712290502793294,66.5270018621974,34.26443202979516,37.43016759776537,48.32402234636872,43,26,98.03707299999999,83.04477708333333,0,74.68354430379746,25.31645569620253,39.56043956043956,0,26.506024096385545,TRUE,122,2026-04-20 14:17:54 EDT
h_811294,"Sorrell, Caden",TEX_AGG,Texas A&M,SEC,2026,Left,Unknown,Unknown,58,40.43994413407821,45.67039106145251,64.80446927374301,27.37430167597765,49.02234636871509,4,2,103.509002,102.23057,0,50,50,20,0,21.42857142857143,TRUE,11,2026-04-20 14:17:54 EDT
h_813359,"Teel, Aidan",MSU_BDG,Mississippi State,SEC,2026,Left,Unknown,Unknown,59,40.351489757914344,39.8975791433892,59.40409683426443,35.940409683426445,35.89385474860335,3,2,101.169651,96.336295,0,75,25,40,0,37.5,FALSE,5,2026-04-20 14:17:54 EDT
h_1000278564,"Tiroly, Joe",VIR_CAV,Virginia,ACC,2026,Right,Unknown,Unknown,60,40.344506517690874,53.86405959031657,5.772811918063314,71.13594040968343,6.70391061452514,4,4,80.72022600000001,69.4515775,0,100,0,0,0,44.44444444444444,TRUE,5,2026-04-20 14:17:54 EDT
h_1000361026,"Moody, Reece",JMU_DUK,James Madison,Sun Belt,2026,Right,Unknown,Unknown,61,40.18854748603352,50.74487895716946,21.97392923649907,63.12849162011173,23.88268156424581,4,3,93.81246999999999,81.789,0,100,0,22.22222222222222,0,30.769230769230774,TRUE,9,2026-04-20 14:17:54 EDT
h_805714,"Cooke, Henry",VIR_TEC,Virginia Tech,ACC,2026,Right,Unknown,Unknown,62,39.82076350093109,65.17690875232775,35.940409683426445,32.588454376163874,46.50837988826815,43,20,100.24066400000001,81.73919842105263,0,65.27777777777777,34.72222222222222,31.11111111111111,9.929828000000015,25.308641975308646,FALSE,121,2026-04-20 14:17:54 EDT
h_1000125439,"Bottone, Evan",MAR_THU,Marshall,Sun Belt,2026,Right,Unknown,Unknown,63,39.68575418994413,59.96275605214152,20.297951582867782,59.77653631284917,42.31843575418995,6,3,90.635691,82.471015,0,85.71428571428571,14.285714285714286,22.22222222222222,0,15.789473684210535,TRUE,16,2026-04-20 14:17:54 EDT
h_1000134813,"Thompson, Clay",JMU_DUK,James Madison,Sun Belt,2026,Right,Unknown,Unknown,64,39.681098696461824,45.62383612662942,58.28677839851024,33.70577281191806,49.30167597765363,4,2,102.904364,93.6765,0,60,40,22.22222222222222,0,20,TRUE,12,2026-04-20 14:17:54 EDT
h_1000301843,"Murdoch, Ethan",MAR_THU,Marshall,Sun Belt,2026,Right,Unknown,Unknown,65,39.4925512104283,39.19925512104283,24.767225325884542,67.78398510242086,12.011173184357542,3,2,97.66046,58.40738,0,100,0,14.285714285714286,0,50,TRUE,7,2026-04-20 14:17:54 EDT
h_10054885,"Hinson, Cooper",MAR_THU,Marshall,Sun Belt,2026,Left,Unknown,Unknown,66,39.32495344506518,31.70391061452514,31.65735567970205,71.13594040968343,14.804469273743017,2,1,89.03055,89.03055,0,100,0,0,0,28.57142857142857,TRUE,5,2026-04-20 14:17:54 EDT
h_807287,"Bates, Charlie",STA_CAR,Stanford,ACC,2026,Left,Unknown,Unknown,67,38.812849162011176,49.25512104283054,23.836126629422722,55.3072625698324,20.391061452513963,4,3,92.835772,83.45166333333333,0,100,0,33.333333333333336,0,50,TRUE,6,2026-04-20 14:17:54 EDT
h_814843,"Self, Mason",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,68,38.580074487895715,39.385474860335194,23.091247672253257,70.2048417132216,18.71508379888268,3,2,91.423557,83.752705,0,100,0,10,0,31.25,TRUE,11,2026-04-20 14:17:54 EDT
h_10281913,"Langley, Kyle",JMU_DUK,James Madison,Sun Belt,2026,Left,Unknown,Unknown,69,38.33100558659218,55.726256983240226,46.36871508379888,28.491620111731844,48.74301675977654,5,3,99.67814800000001,87.45799666666667,0,70,30,50,0,31.578947368421055,TRUE,13,2026-04-20 14:17:54 EDT
h_813298,"Milano, Gabriel",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,70,38.021415270018615,28.02607076350093,54.7486033519553,46.18249534450652,25.977653631284916,1,1,98.00078,98.00078,0,66.66666666666667,33.333333333333336,0,0,33.33333333333334,TRUE,4,2026-04-20 14:17:54 EDT
h_814181,"Advincula, Jarren",GIT_YEL,Georgia Tech,ACC,2026,Left,Unknown,Unknown,71,37.38128491620112,48.9292364990689,14.711359404096834,63.12849162011173,20.81005586592179,4,3,90.40113,75.39119,0,100,0,22.22222222222222,0,33.33333333333334,TRUE,10,2026-04-20 14:17:54 EDT
h_807408,"West, Brylan",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,72,37.20903165735569,33.147113594040974,25.69832402234637,71.13594040968343,18.854748603351958,3,1,86.23018,86.23018,0,100,0,0,0,22.222222222222214,TRUE,7,2026-04-20 14:17:54 EDT
h_1000222330,"Kamerer, Tyler",MAR_THU,Marshall,Sun Belt,2026,Right,Unknown,Unknown,73,37.17877094972067,59.21787709497207,15.642458100558661,47.486033519553075,25.698324022346366,5,5,87.619366,81.331858,0,100,0,50,0,53.333333333333336,TRUE,7,2026-04-20 14:17:54 EDT
h_830145,"Lambdin, Jake",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,74,37.10195530726257,43.57541899441341,27.932960893854744,54.74860335195532,25.279329608938546,3,3,93.494142,85.92706666666668,0,75,25,0,0,30,TRUE,7,2026-04-20 14:17:54 EDT
h_822518,"Lackey, Vahn",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,75,36.61545623836127,31.28491620111732,29.422718808193668,71.13594040968343,26.536312849162012,3,0,NA,NA,NA,100,0,0,0,0,TRUE,13,2026-04-20 14:17:54 EDT
h_836042,"Chatelle, Matthew",RUT_SCA,Rutgers,Big Ten,2026,Right,Unknown,Unknown,76,36.431564245810065,38.221601489757916,57.35567970204843,33.519553072625705,48.74301675977654,4,1,99.36976,99.36976,0,66.66666666666667,33.333333333333336,28.571428571428573,0,23.80952380952381,TRUE,16,2026-04-20 14:17:54 EDT
h_10264381,"Gocio, Ryan",JMU_DUK,James Madison,Sun Belt,2026,Left,Unknown,Unknown,77,36.089385474860336,43.435754189944134,17.877094972067038,64.24581005586593,24.022346368715084,3,3,92.195206,75.97359,0,100,0,20,0,28.57142857142857,TRUE,5,2026-04-20 14:17:54 EDT
h_831480,"Oxendine, CJ",VIR_TEC,Virginia Tech,ACC,2026,Right,Unknown,Unknown,78,35.75418994413408,60.75418994413408,6.70391061452514,55.8659217877095,32.402234636871505,6,4,83.535387,69.4129925,0,80,20,23.076923076923077,-15.205483000000001,30.434782608695656,FALSE,16,2026-04-20 14:17:54 EDT
h_823332,"Hott, Ethan",STA_CAR,Stanford,ACC,2026,Right,Unknown,Unknown,79,35.430633147113596,49.068901303538176,28.30540037243948,47.299813780260706,39.52513966480447,5,2,96.92541899999999,78.166695,0,70,30,18.181818181818183,0,26.31578947368422,TRUE,14,2026-04-20 14:17:54 EDT
h_814822,"Ford, Henry",TEN_VOL,Tennessee,SEC,2026,Right,Unknown,Unknown,80,34.88361266294227,47.67225325884544,46.92737430167597,25.884543761638735,47.20670391061452,4,3,99.703258,87.66328,0,60,40,33.333333333333336,0,30,TRUE,7,2026-04-20 14:17:54 EDT
h_806680,"Hacopian, Chris",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,81,34.71601489757915,29.376163873370583,64.24581005586593,29.236499068901306,45.53072625698324,2,1,103.03378000000001,103.03378000000001,0,75,25,66.66666666666667,0,33.33333333333334,TRUE,4,2026-04-20 14:17:54 EDT
h_809764,"Chestnut, Travis",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,82,34.42970204841713,37.38361266294227,48.23091247672253,39.292364990689016,48.184357541899445,4,1,94.77248,94.77248,0,66.66666666666667,33.333333333333336,20,0,14.285714285714292,TRUE,12,2026-04-20 14:17:54 EDT
h_806227,"Sosa, Alex",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,83,34.213221601489764,28.77094972067039,19.925512104283055,71.13594040968343,13.687150837988826,2,1,85.49733,85.49733,0,100,0,0,0,30,TRUE,7,2026-04-20 14:17:54 EDT
h_824647,"Onate, Mason",MAR_THU,Marshall,Sun Belt,2026,Left,Unknown,Unknown,84,33.78026070763501,42.87709497206704,26.62942271880819,54.37616387337058,41.89944134078212,4,2,93.82503600000001,84.79214,0,75,25,8.333333333333334,0,11.111111111111114,TRUE,16,2026-04-20 14:17:54 EDT
h_824574,"Smith, Jack",MAR_THU,Marshall,Sun Belt,2026,Right,Unknown,Unknown,85,33.76396648044693,48.370577281191814,46.55493482309125,26.256983240223462,56.284916201117326,5,2,96.235483,91.237295,0,42.857142857142854,57.142857142857146,20,0,11.111111111111114,TRUE,16,2026-04-20 14:17:54 EDT
h_1000133418,"Whitacre, Brady",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,86,33.428770949720665,40.968342644320295,13.035381750465548,59.21787709497207,15.502793296089386,3,3,87.772666,75.71550666666667,0,100,0,NA,0,60,TRUE,2,2026-04-20 14:17:54 EDT
h_1000115649,"Greco, Anthony",WM_TRI,William & Mary,CAA,2026,Left,Unknown,Unknown,87,33.282122905027926,25.139664804469273,30.167597765363126,59.21787709497207,14.245810055865922,1,1,88.26818,88.26818,0,100,0,NA,0,100,TRUE,0,2026-04-20 14:17:54 EDT
h_815729,"Sparrer, Tyler",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,88,33.27746741154562,31.936685288640593,38.733705772811916,53.25884543761638,42.458100558659225,3,1,92.48825000000001,92.48825000000001,0,75,25,11.11111111111111,0,11.111111111111114,TRUE,16,2026-04-20 14:17:54 EDT
